Date,BTC
2024-07-02,62439.5
2024-07-03,61096
2024-07-04,58596.5
2024-07-05,56843
2024-07-06,57439.5
2024-07-07,57047.5
2024-07-08,56279.5
2024-07-09,57377
2024-07-10,57884
2024-07-11,57531.5
2024-07-12,57627
2024-07-13,58567
2024-07-14,60018
2024-07-15,62785
2024-07-16,64924.5
2024-07-17,64590.5
2024-07-18,64031
2024-07-19,65338
2024-07-20,66934.5
2024-07-21,67667
2024-07-22,67866
2024-07-23,66753
2024-07-24,65654.5
2024-07-25,65580.5
2024-07-26,66856.5
2024-07-27,67907.5
2024-07-28,68069
2024-07-29,67507.5
2024-07-30,66473
2024-07-31,65392
2024-08-01,64953
2024-08-02,63357
2024-08-03,61049.5
2024-08-04,59410
2024-08-05,56087.5
2024-08-06,55040.5
2024-08-07,55597.5
2024-08-08,58423.5
2024-08-09,61280.5
2024-08-10,60900.5
2024-08-11,59833
2024-08-12,59044
2024-08-13,59984.5
2024-08-14,59651
2024-08-15,58126
2024-08-16,58220
2024-08-17,59185
2024-08-18,58961
2024-08-19,58948.5
2024-08-20,59238.5
2024-08-21,60092
2024-08-22,60776
2024-08-23,62237
2024-08-24,64135.5
2024-08-25,64180
2024-08-26,63511.5
2024-08-27,61138
2024-08-28,59233
2024-08-29,59198.5
2024-08-30,59238.5
2024-08-31,59040
2024-09-01,58128.5
2024-09-02,58215.5
2024-09-03,58304.5
2024-09-04,57718
2024-09-05,57064
2024-09-06,55053.5
2024-09-07,54048.5
2024-09-08,54513
2024-09-09,55964
2024-09-10,57349
2024-09-11,57494
2024-09-12,57739.5
2024-09-13,59346.5
2024-09-14,60286
2024-09-15,59573
2024-09-16,58669.5
2024-09-17,59263.5
2024-09-18,61041.5
2024-09-19,62358
2024-09-20,63080.5
2024-09-21,63287
2024-09-22,63470.5
2024-09-23,63456
2024-09-24,63802.5
2024-09-25,63705
2024-09-26,64157.5
2024-09-27,65481.5
2024-09-28,65832
2024-09-29,65740.5
2024-09-30,64455.5
2024-10-01,62050
2024-10-02,60714
2024-10-03,60691.5
2024-10-04,61415
2024-10-05,62068.5
2024-10-06,62434.5
2024-10-07,62512.5
2024-10-08,62168
2024-10-09,61357
2024-10-10,60434
2024-10-11,61400.5
2024-10-12,62858.5
2024-10-13,63022
2024-10-14,64460
2024-10-15,66565.5
2024-10-16,67334.5
2024-10-17,67500
2024-10-18,67906
2024-10-19,68393.5
2024-10-20,68689
2024-10-21,68178
2024-10-22,67363.5
2024-10-23,66992
2024-10-24,67378.5
2024-10-25,67366
2024-10-26,66793
2024-10-27,67474
2024-10-28,68928
2024-10-29,71322
2024-10-30,72529
2024-10-31,71267
2024-11-01,69836
2024-11-02,69404
2024-11-03,69038.5
2024-11-04,68278
2024-11-05,68602
2024-11-06,72512
2024-11-07,75778
2024-11-08,76239.5
2024-11-09,76634
2024-11-10,78566.5
2024-11-11,83641
