Date,GOLDEN DRAGON WITH PARTIAL A SHARES
2022-08-31,3376.894250648005
2022-09-01,3314.487041422406
2022-09-02,3280.900105730593
2022-09-05,3251.262085964475
2022-09-06,3247.103849282059
2022-09-07,3211.4510640375315
2022-09-08,3197.8773991367807
2022-09-09,3259.8973406770733
2022-09-12,3283.805121161003
2022-09-13,3279.362692845076
2022-09-14,3203.8073522220825
2022-09-15,3209.1203094111756
2022-09-16,3155.302865747726
2022-09-19,3123.1654291329146
2022-09-20,3157.788375032693
2022-09-21,3094.1684698937706
2022-09-22,3049.588837191674
2022-09-23,2997.376045712058
2022-09-26,2979.687777205879
2022-09-27,2987.079954592203
2022-09-28,2903.758179081772
2022-09-29,2882.952918495951
2022-09-30,2876.479371949426
2022-10-03,2852.865408784599
2022-10-04,2886.062549766122
2022-10-05,3015.516466403373
2022-10-06,3006.153122128243
2022-10-07,2944.699806764267
2022-10-10,2877.2685825799003
2022-10-11,2780.1106764972237
2022-10-12,2772.8878621806766
2022-10-13,2722.5749397662316
2022-10-14,2760.5346256306166
2022-10-17,2747.214915760883
2022-10-18,2796.459151400532
2022-10-19,2724.141490608616
2022-10-20,2691.460387552931
2022-10-21,2678.6159388057995
2022-10-24,2524.2164565796807
2022-10-25,2523.1897968679214
2022-10-26,2561.122655261423
2022-10-27,2582.938015774755
2022-10-28,2503.472596803788
2022-10-31,2491.217410428473
2022-11-01,2594.400324689646
2022-11-02,2643.6007375400777
2022-11-03,2584.0485618697676
2022-11-04,2695.6463044685224
2022-11-07,2756.151628846248
2022-11-08,2758.3423937540724
2022-11-09,2751.487430619385
2022-11-10,2718.4352580587592
2022-11-11,2932.6808707922546
2022-11-14,2986.6044220666818
2022-11-15,3123.7215608795505
2022-11-16,3111.306114844997
2022-11-17,3083.633419137629
2022-11-18,3073.0003712444077
2022-11-21,3027.6072657510963
2022-11-22,2999.8181224756586
2022-11-23,3019.0759921795607
2022-11-24,3053.1831270444486
2022-11-25,3036.2278460856546
2022-11-28,2989.251937801188
2022-11-29,3117.0503847808245
2022-11-30,3189.1047156505115
2022-12-01,3228.2766398847534
2022-12-02,3226.4559108415397
2022-12-05,3337.9926016811787
2022-12-06,3302.296329273828
2022-12-07,3217.4619177551426
2022-12-08,3300.394062584586
2022-12-09,3364.2384783786165
2022-12-12,3297.853442276719
2022-12-13,3302.0321102128896
2022-12-14,3339.146512813589
2022-12-15,3298.817170605035
2022-12-16,3289.953472401657
2022-12-19,3267.94888597882
2022-12-20,3210.336233448434
2022-12-21,3226.2959765478254
2022-12-22,3297.172798710227
2022-12-23,3261.6919732300616
2022-12-26,3263.6215981295954
2022-12-27,3272.1217804708685
2022-12-28,3289.689867064402
2022-12-29,3268.111316174282
2022-12-30,3271.8906570378704
2023-01-02,3271.8906570378695
2023-01-03,3330.796088443899
2023-01-04,3411.135394480864
2023-01-05,3458.257099597055
2023-01-06,3457.3901307855976
2023-01-09,3548.6229364538626
2023-01-10,3549.855959185834
2023-01-11,3557.850133875083
2023-01-12,3556.24638642957
2023-01-13,3603.019969853998
2023-01-16,3613.5052864135628
2023-01-17,3585.524921447131
2023-01-18,3589.9445276261717
2023-01-19,3587.5451981817014
2023-01-20,3639.752091667742
2023-01-23,3641.799396747724
2023-01-24,3642.4975524523675
2023-01-25,3642.665736133539
2023-01-26,3709.9016878219136
2023-01-27,3724.3420301232504
2023-01-30,3689.2614878037875
2023-01-31,3635.338234190535
2023-02-01,3695.748253122889
2023-02-02,3700.3999304069002
2023-02-03,3664.0112490937613
2023-02-06,3572.281771663923
2023-02-07,3587.0063018168307
2023-02-08,3596.340897250618
2023-02-09,3638.826008707735
2023-02-10,3578.0463405565893
2023-02-13,3577.3402302491645
2023-02-14,3574.2514364526373
2023-02-15,3518.246771043005
2023-02-16,3544.5827533459355
2023-02-17,3492.5480102002225
2023-02-20,3523.481687906881
2023-02-21,3467.756407314961
2023-02-22,3429.081339204392
2023-02-23,3449.574258323849
2023-02-24,3381.376040164677
2023-02-27,3376.8484057114747
2023-02-28,3353.299471607594
2023-03-01,3468.2332116006796
2023-03-02,3451.8448787315683
2023-03-03,3474.520694619818
2023-03-06,3481.5543645692655
2023-03-07,3468.234171790945
2023-03-08,3401.7451068143137
2023-03-09,3360.953369848798
2023-03-10,3286.0498818914207
2023-03-13,3349.1913940465884
2023-03-14,3293.060270512907
2023-03-15,3322.378649923266
2023-03-16,3284.1780285661766
2023-03-17,3341.6354218647966
2023-03-20,3283.2205855663933
2023-03-21,3325.168559840768
2023-03-22,3372.975812642696
2023-03-23,3450.636484632423
2023-03-24,3442.3412505585825
2023-03-27,3388.7742773698524
2023-03-28,3407.945998189424
2023-03-29,3456.963054239029
2023-03-30,3476.005278517896
2023-03-31,3486.9163413002916
2023-04-03,3481.8026931992217
2023-04-04,3460.580231217118
2023-04-05,3456.841726097886
2023-04-06,3453.6543921426137
2023-04-07,3454.5420691922595
2023-04-10,3457.408042610148
2023-04-11,3471.9039371825656
2023-04-12,3435.5265707148656
2023-04-13,3433.684338236266
2023-04-14,3451.588334208314
2023-04-17,3488.511473961966
2023-04-18,3467.6143619917802
2023-04-19,3423.9522483632713
2023-04-20,3417.332988368958
2023-04-21,3373.2653984067965
2023-04-24,3352.4609095917135
2023-04-25,3288.0595282701975
2023-04-26,3304.8752418018385
2023-04-27,3314.438123550715
2023-04-28,3333.7036586826825
2023-05-01,3333.4955933957494
2023-05-02,3327.449322626996
2023-05-03,3296.4074416145086
2023-05-04,3330.4247480266545
2023-05-05,3349.615733654776
2023-05-08,3372.4235147309287
2023-05-09,3328.0448107454345
2023-05-10,3312.026248089391
2023-05-11,3310.559516214671
2023-05-12,3284.8504749947165
2023-05-15,3328.2110651908256
2023-05-16,3343.8238849606955
2023-05-17,3320.6313332917157
2023-05-18,3342.463605183934
2023-05-19,3318.1644500994976
2023-05-22,3344.9730922645085
2023-05-23,3312.769861897409
2023-05-24,3270.850867455972
2023-05-25,3237.9080779453116
2023-05-26,3270.5125502050782
2023-05-29,3259.5740236148804
2023-05-30,3258.8591154085825
2023-05-31,3210.222637398525
2023-06-01,3207.825990843821
2023-06-02,3316.7259044428242
2023-06-05,3322.9567384537713
2023-06-06,3326.116631524112
2023-06-07,3359.646239464422
2023-06-08,3353.134656368209
2023-06-09,3377.1765881423594
2023-06-12,3388.1898365481156
2023-06-13,3433.008973623664
2023-06-14,3428.0589043016853
2023-06-15,3490.437982337988
2023-06-16,3512.2170299947948
2023-06-19,3485.393073187683
2023-06-20,3430.529968829024
2023-06-21,3380.04676383685
2023-06-22,3378.870157190777
2023-06-23,3340.254712727916
2023-06-26,3317.5462293300384
2023-06-27,3354.473415440053
2023-06-28,3354.7965787574735
2023-06-29,3324.0469977382
2023-06-30,3322.784246839999
2023-07-03,3384.0382618121403
2023-07-04,3405.990341676956
2023-07-05,3368.42625400183
2023-07-06,3289.339523676377
2023-07-07,3267.585662901944
2023-07-10,3282.254702910381
2023-07-11,3332.4213645450495
2023-07-12,3369.202042786598
2023-07-13,3447.45407927091
2023-07-14,3473.3024234659083
2023-07-17,3467.9836704202135
2023-07-18,3410.805779589432
2023-07-19,3393.3695745642135
2023-07-20,3385.449517957348
2023-07-21,3379.3730883845938
2023-07-24,3340.615553626876
2023-07-25,3453.985869426392
2023-07-26,3452.797755805144
2023-07-27,3487.3383189649494
2023-07-28,3535.4799809888164
2023-07-31,3548.4798900854466
2023-08-01,3537.502714050597
2023-08-02,3448.8730564941657
2023-08-03,3450.5847648175436
2023-08-04,3454.3525830491612
2023-08-07,3454.588864121496
2023-08-08,3393.9512572939893
2023-08-09,3402.450017094159
2023-08-10,3396.4689938674874
2023-08-11,3356.6999490025746
2023-08-14,3306.9819203095467
2023-08-15,3285.802802817431
2023-08-16,3256.9995953720017
2023-08-17,3262.9441707653696
2023-08-18,3201.5423298055366
2023-08-21,3158.402902817915
2023-08-22,3185.300238912441
2023-08-23,3199.6950073555395
2023-08-24,3264.967664060176
2023-08-25,3208.4837412787847
2023-08-28,3238.017056460767
2023-08-29,3296.1479692098546
2023-08-30,3295.704344917881
2023-08-31,3278.644463597885
2023-09-01,3284.434460166428
2023-09-04,3355.8030215514636
2023-09-05,3308.9035514192883
2023-09-06,3297.045973741987
2023-09-07,3252.2541044624363
2023-09-08,3245.9949847756416
2023-09-11,3238.3351021228323
2023-09-12,3239.7811078527907
2023-09-13,3230.6867754836135
2023-09-14,3255.92012965172
2023-09-15,3273.130435061773
2023-09-18,3227.448961716014
2023-09-19,3224.0974008180197
2023-09-20,3195.671791598582
2023-09-21,3145.0242662129385
2023-09-22,3201.3031627371324
2023-09-25,3167.75608252537
2023-09-26,3123.6224767795143
2023-09-27,3141.19435223036
2023-09-28,3116.260609409143
2023-09-29,3165.2138476022324
2023-10-02,3180.8064381445743
2023-10-03,3115.9706904660507
2023-10-04,3082.812628918073
2023-10-05,3102.2093694470573
2023-10-06,3146.3931545029855
2023-10-09,3149.5833151314655
2023-10-10,3170.8671287118987
2023-10-11,3216.86331769381
2023-10-12,3259.6702580207107
2023-10-13,3199.643851147225
2023-10-16,3164.7680960659654
2023-10-17,3177.295063377467
2023-10-18,3147.2425772431875
2023-10-19,3096.184454236607
2023-10-20,3084.301491031354
2023-10-23,3068.05995662957
2023-10-24,3062.2328929199293
2023-10-25,3080.476247894551
2023-10-26,3055.8348139131103
2023-10-27,3102.8774020532105
2023-10-30,3107.023556609683
2023-10-31,3063.820479435858
2023-11-01,3055.2617566779145
2023-11-02,3099.407709212816
2023-11-03,3165.0308185710787
2023-11-06,3224.755922713196
2023-11-07,3191.43172974673
2023-11-08,3182.8539093086433
2023-11-09,3177.5690150945634
2023-11-10,3135.953710181512
2023-11-13,3177.0687206425814
2023-11-14,3179.8916260247433
2023-11-15,3283.445590835795
2023-11-16,3262.122168373971
2023-11-17,3224.9818840718385
2023-11-20,3274.554469748907
2023-11-21,3291.223329823047
2023-11-22,3275.6610520516588
2023-11-23,3300.613908792233
2023-11-24,3260.6377123259667
2023-11-27,3244.452487229775
2023-11-28,3255.8526261944726
2023-11-29,3225.0465475158258
2023-11-30,3241.252880573254
2023-12-01,3205.7624777887677
2023-12-04,3174.9438241854127
2023-12-05,3125.956339989017
2023-12-06,3144.6993920003156
2023-12-07,3121.3792263358228
2023-12-08,3131.855345035156
2023-12-11,3121.354101979265
2023-12-12,3148.0076173982234
2023-12-13,3128.4551232923136
2023-12-14,3168.1179129208476
2023-12-15,3217.3190225686544
2023-12-18,3199.4172116768304
2023-12-19,3183.1010191378523
2023-12-20,3190.9172900352983
2023-12-21,3189.282679914303
2023-12-22,3138.096701680528
2023-12-25,3140.2974198177285
2023-12-26,3156.836454100148
2023-12-27,3206.6795715561266
2023-12-28,3270.23531686176
2023-12-29,3277.2379013842474
2024-01-01,3277.2379013842487
2024-01-02,3235.595143564063
2024-01-03,3198.774244525121
2024-01-04,3199.355842516078
2024-01-05,3171.9540982362987
2024-01-08,3140.391132675566
2024-01-09,3131.579014933562
2024-01-10,3112.3868812754627
2024-01-11,3143.9876114633134
2024-01-12,3136.558501112231
2024-01-15,3127.0006048161463
2024-01-16,3065.772011984252
2024-01-17,2976.3235804289584
2024-01-18,2998.7453577987735
2024-01-19,3029.2790110567876
2024-01-22,2990.050000483817
2024-01-23,3044.240626312537
2024-01-24,3111.7804690537173
2024-01-25,3163.4628815042
2024-01-26,3127.578386208436
2024-01-29,3140.2571875849403
2024-01-30,3082.2222919843816
2024-01-31,3038.7502171430333
2024-02-01,3054.7240107227985
2024-02-02,3060.2291637840217
2024-02-05,3055.7286729136645
2024-02-06,3141.072723570538
2024-02-07,3137.4810643375536
2024-02-08,3115.3255964119357
2024-02-09,3102.017487378312
2024-02-12,3106.9816062385416
2024-02-13,3102.971978772989
2024-02-14,3124.611101432509
2024-02-15,3177.7659040476215
2024-02-16,3217.007565726966
2024-02-19,3190.438939821542
2024-02-20,3205.577016596918
2024-02-21,3230.3094398782728
2024-02-22,3273.5662329406236
2024-02-23,3275.232850723441
2024-02-26,3263.4222839167005
2024-02-27,3274.5397093425195
2024-02-28,3241.093136362033
2024-02-29,3243.3228633596814
2024-03-01,3245.250969596845
2024-03-04,3277.1358112663693
2024-03-05,3228.7184964564026
2024-03-06,3264.1091829847082
2024-03-07,3272.820158285258
2024-03-08,3304.6291596071765
2024-03-11,3329.806276783172
