Date,EM ASIA WITH CHINA ALL SHARES
2022-09-02,3369.7850742222654
2022-09-05,3349.9671441500623
2022-09-06,3359.8377204960234
2022-09-07,3332.0830472512134
2022-09-08,3331.598761588996
2022-09-09,3376.8408903478544
2022-09-12,3394.059008494029
2022-09-13,3411.968394
2022-09-14,3346.111188
2022-09-15,3326.625391
2022-09-16,3258.538601
2022-09-19,3241.048668
2022-09-20,3267.290084
2022-09-21,3215.388085
2022-09-22,3174.3726579545705
2022-09-23,3127.0499512045353
2022-09-26,3083.0263420897695
2022-09-27,3100.6717210822208
2022-09-28,3022.339687719588
2022-09-29,3019.4244164174056
2022-09-30,3031.4940772059026
2022-10-03,3007.719234609913
2022-10-04,3049.746123630436
2022-10-05,3111.314599299235
2022-10-06,3111.4395081592447
2022-10-07,3073.6823175145073
2022-10-10,3017.527705108743
2022-10-11,2949.966650222644
2022-10-12,2970.024837012178
2022-10-13,2930.155499344993
2022-10-14,2978.3912462394374
2022-10-17,2973.2877987075603
2022-10-18,3010.638750411019
2022-10-19,2955.6762209633707
2022-10-20,2935.864760433377
2022-10-21,2928.317187772992
2022-10-24,2846.909875084051
2022-10-25,2844.435279151722
2022-10-26,2886.583758356906
2022-10-27,2900.7533317703956
2022-10-28,2836.8016946112148
2022-10-31,2831.094137783656
2022-11-01,2913.8032555709683
2022-11-02,2940.530516793617
2022-11-03,2897.9858150077584
2022-11-04,2987.02841326409
2022-11-07,3033.279725750425
2022-11-08,3034.6123702163495
2022-11-09,3040.2948387181127
2022-11-10,3002.2286815938915
2022-11-11,3178.98445843176
2022-11-14,3200.274837819803
2022-11-15,3288.194562915568
2022-11-16,3262.550994735055
2022-11-17,3225.181671970809
2022-11-18,3217.451536294203
2022-11-21,3174.6250885758473
2022-11-22,3162.8739949696615
2022-11-23,3174.771059122685
2022-11-24,3210.2925715122205
2022-11-25,3203.4474541269315
2022-11-28,3165.3797681370074
2022-11-29,3256.1147006696283
2022-11-30,3311.3523355610546
2022-12-01,3352.862773290619
2022-12-02,3341.7288421047706
2022-12-05,3407.8859080968837
2022-12-06,3367.4149671080877
2022-12-07,3326.1924643972256
2022-12-08,3363.044330518517
2022-12-09,3406.0180490467437
2022-12-12,3356.2984750400847
2022-12-13,3351.819969340437
2022-12-14,3392.0056717984457
2022-12-15,3350.481675876196
2022-12-16,3339.6381930494904
2022-12-19,3321.3596197244888
2022-12-20,3279.0137194078948
2022-12-21,3281.757768853371
2022-12-22,3319.338812141894
2022-12-23,3276.214217002696
2022-12-26,3290.0896938455817
2022-12-27,3316.8409772321093
2022-12-28,3315.1762659738965
2022-12-29,3301.3949944304663
2022-12-30,3306.591146474724
2023-01-02,3308.0313579440044
2023-01-03,3342.8212567286796
2023-01-04,3383.8592728780204
2023-01-05,3428.2681211438758
2023-01-06,3435.140369808667
2023-01-09,3528.1619849003005
2023-01-10,3527.8346554487975
2023-01-11,3530.8937035990934
2023-01-12,3531.8649630224745
2023-01-13,3583.885197124619
2023-01-16,3601.0760541359623
2023-01-17,3584.327746233536
2023-01-18,3589.1846616378225
2023-01-19,3592.6944384419385
2023-01-20,3622.8412794593396
2023-01-23,3624.9138112256064
2023-01-24,3622.9830948014396
2023-01-25,3625.883105887948
2023-01-26,3663.6578940390636
2023-01-27,3664.9743218933318
2023-01-30,3649.6786824258515
2023-01-31,3601.9057918036497
2023-02-01,3648.692335388661
2023-02-02,3659.2171837890164
2023-02-03,3635.840745830374
2023-02-06,3548.6743668025165
2023-02-07,3556.450553076972
2023-02-08,3568.9110280555306
2023-02-09,3597.877879271642
2023-02-10,3557.6210163517508
2023-02-13,3551.7148326270376
2023-02-14,3559.6574944920003
2023-02-15,3516.845896214472
2023-02-16,3528.5562587864847
2023-02-17,3476.094810602991
2023-02-20,3516.242263100636
2023-02-21,3488.0960640364488
2023-02-22,3441.255954459272
2023-02-23,3460.322835617904
2023-02-24,3404.090423532754
2023-02-27,3381.709911650221
2023-02-28,3377.122687851556
2023-03-01,3451.2730484736967
2023-03-02,3437.5376419925237
2023-03-03,3464.903941784553
2023-03-06,3473.1556282418037
2023-03-07,3451.6295780247233
2023-03-08,3401.124166341821
2023-03-09,3370.7269871519766
2023-03-10,3319.691853547339
2023-03-13,3366.826006285924
2023-03-14,3318.0618065542926
2023-03-15,3336.5912302244114
2023-03-16,3306.8781675347054
2023-03-17,3352.3387768084463
2023-03-20,3312.3996580348276
2023-03-21,3348.9518640070582
2023-03-22,3377.648336553737
2023-03-23,3444.881459155884
2023-03-24,3423.693021604241
2023-03-27,3390.189543596163
2023-03-28,3401.3643596484612
2023-03-29,3428.6363675040784
2023-03-30,3448.726394242575
2023-03-31,3470.1130652856277
2023-04-03,3464.5226444857008
2023-04-04,3458.361077441788
2023-04-05,3465.69090824677
2023-04-06,3454.656406186114
2023-04-07,3467.830148416804
2023-04-10,3471.4910001388103
2023-04-11,3481.3153951059503
2023-04-12,3463.9172329476064
2023-04-13,3467.9406297808314
2023-04-14,3490.272367964054
2023-04-17,3506.9138564314676
2023-04-18,3494.6341858013893
2023-04-19,3458.5018516413475
2023-04-20,3453.152212312752
2023-04-21,3409.0894446724437
2023-04-24,3387.816413123104
2023-04-25,3346.06593940647
2023-04-26,3355.1782108427055
2023-04-27,3368.9168944168823
2023-04-28,3390.947777403538
2023-05-01,3390.8672832678935
2023-05-02,3392.0236281469893
2023-05-03,3375.0286936119783
2023-05-04,3401.2043090484735
2023-05-05,3407.6021973365514
2023-05-08,3433.7253447842318
2023-05-09,3404.634876819514
2023-05-10,3390.5341732664674
2023-05-11,3384.365641495069
2023-05-12,3355.22466522244
2023-05-15,3384.154705309467
2023-05-16,3387.916962264471
2023-05-17,3369.88914854015
2023-05-18,3377.0446695055844
2023-05-19,3374.024210450283
2023-05-22,3398.474818366444
2023-05-23,3374.5545977725255
2023-05-24,3344.730963575317
2023-05-25,3321.1630484121133
2023-05-26,3349.3722500968033
2023-05-29,3341.2262122502834
2023-05-30,3344.3383319345703
2023-05-31,3308.185344520094
2023-06-01,3307.231683188594
2023-06-02,3386.5878452080206
2023-06-05,3377.593927636952
2023-06-06,3371.6420513852913
2023-06-07,3387.1329316111273
2023-06-08,3383.843925133238
2023-06-09,3410.945455950789
2023-06-12,3416.1208432419476
2023-06-13,3452.0717862950764
2023-06-14,3447.2638789040598
2023-06-15,3486.599241412864
2023-06-16,3519.41275750105
2023-06-19,3486.113300960964
2023-06-20,3456.2575610141193
2023-06-21,3411.544686050887
2023-06-22,3407.401026855518
2023-06-23,3381.0119770488013
2023-06-26,3359.768712711922
2023-06-27,3388.0028601502268
2023-06-28,3380.873350447613
2023-06-29,3360.116968770414
2023-06-30,3371.1199909653524
2023-07-03,3425.3948391423
2023-07-04,3442.183158379644
2023-07-05,3415.3962110746015
2023-07-06,3372.327908934105
2023-07-07,3347.387611441078
2023-07-10,3358.75144669674
2023-07-11,3407.687779229356
2023-07-12,3426.490076423354
2023-07-13,3486.934429304048
2023-07-14,3519.426763533495
2023-07-17,3508.18690065586
2023-07-18,3482.2369343313044
2023-07-19,3469.4559103824326
2023-07-20,3463.423771686555
2023-07-21,3450.017880287508
2023-07-24,3433.1690982031437
2023-07-25,3518.5286604811945
2023-07-26,3511.60759336819
2023-07-27,3526.298710664203
2023-07-28,3561.626807182851
2023-07-31,3582.2569550359935
2023-08-01,3574.639158903093
2023-08-02,3503.974978287679
2023-08-03,3502.0231084646616
2023-08-04,3507.2933876865463
2023-08-07,3500.730949894359
2023-08-08,3461.4267544105737
2023-08-09,3473.613627532408
2023-08-10,3467.404616459129
2023-08-11,3418.3581684815867
2023-08-14,3381.8392913859525
2023-08-15,3365.6804077885704
2023-08-16,3340.984355829963
2023-08-17,3338.721480857847
2023-08-18,3299.4512264632094
2023-08-21,3272.5525494110516
2023-08-22,3298.6449724566123
2023-08-23,3290.751939473757
2023-08-24,3340.9691433885578
2023-08-25,3301.2867402837583
2023-08-28,3325.5172525000826
2023-08-29,3362.9407637617032
2023-08-30,3363.5935020008033
2023-08-31,3347.500639087292
2023-09-01,3369.3857097428668
2023-09-04,3416.3192274865096
2023-09-05,3381.877813106109
2023-09-06,3371.3696603087706
2023-09-07,3336.293858693294
2023-09-08,3332.6491498929126
2023-09-11,3350.448755716647
2023-09-12,3343.735771961346
2023-09-13,3333.9797907030015
2023-09-14,3358.125307683857
2023-09-15,3366.664137765176
2023-09-18,3340.733631537478
2023-09-19,3332.383174528156
2023-09-20,3310.7752636487276
2023-09-21,3266.455666352614
2023-09-22,3304.4565728438793
2023-09-25,3281.4980887611523
2023-09-26,3249.416039983113
2023-09-27,3257.8633351401636
2023-09-28,3240.334118133632
2023-09-29,3265.183159462001
2023-10-02,3271.630018317376
2023-10-03,3238.4736340196687
2023-10-04,3204.0487583287777
2023-10-05,3217.6208523843197
2023-10-06,3239.6470500799137
2023-10-09,3235.4541680848006
2023-10-10,3245.351657389612
2023-10-11,3283.911643319877
2023-10-12,3314.529517040328
2023-10-13,3272.8105994946905
2023-10-16,3242.552375855944
2023-10-17,3256.806430924615
2023-10-18,3236.1271262001505
2023-10-19,3185.604744896378
2023-10-20,3167.57822040555
2023-10-23,3136.0577098079084
2023-10-24,3146.5778714020694
2023-10-25,3150.8649582822527
2023-10-26,3116.7955678903677
2023-10-27,3156.9696360054318
2023-10-30,3168.504478045868
2023-10-31,3141.576288742733
2023-11-01,3135.8619322255818
2023-11-02,3172.1866769100934
2023-11-03,3221.956587520236
2023-11-06,3302.179593446768
2023-11-07,3273.9782458357126
2023-11-08,3265.1139942884975
2023-11-09,3260.895060724816
2023-11-10,3231.6680397610794
2023-11-13,3246.0430435495596
2023-11-14,3251.6324406269496
2023-11-15,3337.4448208440353
2023-11-16,3324.565802728086
2023-11-17,3305.110296626381
2023-11-20,3339.8872714731824
2023-11-21,3359.2574752081327
2023-11-22,3337.7474261476527
2023-11-23,3355.140211551836
2023-11-24,3322.933491369609
2023-11-27,3312.970258872494
2023-11-28,3334.694239227285
2023-11-29,3325.5451268888633
2023-11-30,3339.852624013358
2023-12-01,3314.7177744592705
2023-12-04,3310.9931506440107
2023-12-05,3273.62032717738
2023-12-06,3282.726724388793
2023-12-07,3265.760515169613
2023-12-08,3284.5274646455114
2023-12-11,3282.0553041243893
2023-12-12,3296.58184
2023-12-13,3268.476157
2023-12-14,3311.329003
2023-12-15,3343.9378
2023-12-18,3327.2753497400245
2023-12-19,3317.965426183591
2023-12-20,3314.365606171032
2023-12-21,3318.0251904078227
2023-12-22,3300.2681256859755
2023-12-25,3303.616089733532
2023-12-26,3312.670813398018
2023-12-27,3348.3143404166794
2023-12-28,3411.2086655310904
2023-12-29,3419.2481378060306
2024-01-01,3419.940753988706
2024-01-02,3388.0386633246835
2024-01-03,3351.69293650229
2024-01-04,3347.718211836718
2024-01-05,3328.421271800364
2024-01-08,3296.918940981684
2024-01-09,3292.976234181864
2024-01-10,3276.5967535988566
2024-01-11,3300.677214953112
2024-01-12,3299.8770569044855
2024-01-15,3296.381547775291
2024-01-16,3257.3632907787915
2024-01-17,3176.3468678589707
2024-01-18,3194.9962582633348
2024-01-19,3222.160888519146
2024-01-22,3187.726303120929
2024-01-23,3211.0861550513814
2024-01-24,3254.194837789799
2024-01-25,3288.2905635867814
2024-01-26,3267.682598840112
2024-01-29,3282.082763925888
2024-01-30,3241.7887029059134
2024-01-31,3217.018349530857
2024-02-01,3232.4067403039867
2024-02-02,3251.983543426027
2024-02-05,3237.0569237619034
2024-02-06,3309.5813312129376
2024-02-07,3330.767344401103
2024-02-08,3323.579210257633
2024-02-09,3317.6871310810834
2024-02-12,3315.253007319777
2024-02-13,3322.7714130272057
2024-02-14,3327.3729340934915
2024-02-15,3354.2747653746897
2024-02-16,3380.39044300302
2024-02-19,3383.462127378949
2024-02-20,3389.4933224260267
2024-02-21,3403.922254221424
2024-02-22,3442.0525521167133
2024-02-23,3443.833163154134
2024-02-26,3425.5113467796914
2024-02-27,3439.7593099263404
2024-02-28,3409.582487459754
2024-02-29,3431.0915677533003
2024-03-01,3444.991560757095
2024-03-04,3470.7463508125347
2024-03-05,3446.3606066536786
2024-03-06,3461.888411650126
2024-03-07,3466.5083508002135
2024-03-08,3497.8107018421947
2024-03-11,3515.1243941330995
