Date,MSCI WORLD MINIMUM VOLATILITY EU PAB (EUR) Index
2024-01-31,1990.8483032819959
2024-02-01,2004.34947301423
2024-02-02,1996.271487802912
2024-02-05,1981.5839849056085
2024-02-06,1987.046382397226
2024-02-07,1988.9552669809968
2024-02-08,1984.7324683555437
2024-02-09,1984.8914229984018
2024-02-12,1985.0952255225145
2024-02-13,1968.5305965401033
2024-02-14,1975.0803519575381
2024-02-15,1989.103920335559
2024-02-16,1989.589878618763
2024-02-19,1991.0257859679114
2024-02-20,1996.3322604920054
2024-02-21,1998.9697987196296
2024-02-22,2012.9349883954976
2024-02-23,2020.4355029703402
2024-02-26,2014.0189665101323
2024-02-27,2013.4301685533549
2024-02-28,2012.8666089176472
2024-02-29,2014.158023475552
2024-03-01,2021.6983165647846
2024-03-04,2022.8192933336227
2024-03-05,2016.721318778096
2024-03-06,2030.1772244268534
2024-03-07,2041.787346863208
2024-03-08,2045.4420080179073
2024-03-11,2045.9385064853343
