Date,AC ASIA ex JAPAN VALUE WEIGHTED
2001-01-01,219.43094784
2001-01-02,220.86186751
2001-01-03,220.00837541
2001-01-04,229.79993001
2001-01-05,237.40102679
2001-01-08,237.68077731
2001-01-09,239.75238712
2001-01-10,234.34413657
2001-01-11,231.62748623
2001-01-12,236.03230807
2001-01-15,237.76126992
2001-01-16,240.04404237
2001-01-17,239.30014477
2001-01-18,242.21167763
2001-01-19,248.62111207
2001-01-22,252.94728623
2001-01-23,252.28095235
2001-01-24,252.61388462
2001-01-25,253.03718729
2001-01-26,248.54044312
2001-01-29,248.7034615
2001-01-30,248.24986645
2001-01-31,255.12966036
2001-02-01,253.9751719
2001-02-02,255.37319683
2001-02-05,248.39641298
2001-02-06,248.97400869
2001-02-07,247.07567369
2001-02-08,249.27134516
2001-02-09,251.47204826
2001-02-12,251.61092593
2001-02-13,253.75775741
2001-02-14,254.34197796
2001-02-15,255.16675792
2001-02-16,254.02419193
2001-02-19,252.60763298
2001-02-20,256.7335303
2001-02-21,253.87892603
2001-02-22,250.36348412
2001-02-23,249.36792011
2001-02-26,250.50857604
2001-02-27,248.30668991
2001-02-28,248.24137492
2001-03-01,244.7427865
2001-03-02,241.06683792
2001-03-05,241.25834214
2001-03-06,243.47594233
2001-03-07,242.64465701
2001-03-08,243.39665432
2001-03-09,240.0125268
2001-03-12,231.99050646
2001-03-13,225.96380355
2001-03-14,227.39864458
2001-03-15,228.32917962
2001-03-16,226.91469873
2001-03-19,225.41362223
2001-03-20,223.23430422
2001-03-21,222.59964355
2001-03-22,218.47918736
2001-03-23,221.67975352
2001-03-26,224.83286912
2001-03-27,221.90969463
2001-03-28,221.9152676
2001-03-29,219.39932852
2001-03-30,218.61344065
2001-04-02,214.73798262
2001-04-03,212.25092678
2001-04-04,206.54748735
2001-04-05,207.0777441
2001-04-06,210.24101734
2001-04-09,205.77656076
2001-04-10,204.82080742
2001-04-11,209.30642759
2001-04-12,210.88562337
2001-04-13,211.53782231
2001-04-16,209.97988881
2001-04-17,209.73439931
2001-04-18,216.79708604
2001-04-19,223.08398357
2001-04-20,220.64027618
2001-04-23,221.55761187
2001-04-24,221.00777339
2001-04-25,221.5544626
2001-04-26,220.32075935
2001-04-27,218.6959277
2001-04-30,222.26015677
2001-05-01,222.43729933
2001-05-02,225.8386436
2001-05-03,226.51930644
2001-05-04,224.61475495
2001-05-07,227.09122855
2001-05-08,225.73702149
2001-05-09,224.97860965
2001-05-10,224.8395097
2001-05-11,226.93137538
2001-05-14,225.06716293
2001-05-15,224.79819741
2001-05-16,223.6676327
2001-05-17,229.72633155
2001-05-18,229.73050045
2001-05-21,232.19598979
2001-05-22,233.30780444
2001-05-23,237.04811441
2001-05-24,237.42724543
2001-05-25,235.80393766
2001-05-28,234.44488752
2001-05-29,236.73023061
2001-05-30,235.06027359
2001-05-31,232.51681047
2001-06-01,230.79764482
2001-06-04,231.56837815
2001-06-05,231.51776189
2001-06-06,232.37416126
2001-06-07,232.89126662
2001-06-08,236.50102638
2001-06-11,234.96701463
2001-06-12,233.80500368
2001-06-13,233.7723712
2001-06-14,231.43405152
2001-06-15,230.69492243
2001-06-18,228.42598899
2001-06-19,227.98100523
2001-06-20,225.96875605
2001-06-21,226.18048526
2001-06-22,225.39427405
2001-06-25,224.95299554
2001-06-26,223.8568983
2001-06-27,224.25766759
2001-06-28,222.18456616
2001-06-29,226.16541326
2001-07-02,225.23785957
2001-07-03,224.96706179
2001-07-04,225.03224122
2001-07-05,224.4152623
2001-07-06,222.40242651
2001-07-09,218.76984639
2001-07-10,218.87284331
2001-07-11,216.25974991
2001-07-12,218.40308764
2001-07-13,215.2835223
2001-07-16,214.14588083
2001-07-17,213.45089349
2001-07-18,211.46600204
2001-07-19,211.53886225
2001-07-20,211.23010361
2001-07-23,209.40138909
2001-07-24,208.20017323
2001-07-25,208.83804219
2001-07-26,209.87230872
2001-07-27,211.87557471
2001-07-30,211.4272752
2001-07-31,213.876917
2001-08-01,216.49713857
2001-08-02,217.88653887
2001-08-03,217.72477462
2001-08-06,216.60784988
2001-08-07,215.51019895
2001-08-08,215.64234812
2001-08-09,211.61875666
2001-08-10,213.82837723
2001-08-13,214.422667
2001-08-14,218.27791392
2001-08-15,218.78207764
2001-08-16,220.13917374
2001-08-17,219.82463737
2001-08-20,216.57834711
2001-08-21,216.73595787
2001-08-22,216.9873407
2001-08-23,216.88425837
2001-08-24,216.00207293
2001-08-27,218.99040557
2001-08-28,217.72697485
2001-08-29,217.77773789
2001-08-30,217.02493382
2001-08-31,214.6120147
2001-09-03,213.41853449
2001-09-04,215.78767075
2001-09-05,214.10629567
2001-09-06,212.26258002
2001-09-07,210.24832341
2001-09-10,208.79063589
2001-09-11,206.81643065
2001-09-12,193.5739156
2001-09-13,193.40662774
2001-09-14,187.54934224
2001-09-17,180.06801794
2001-09-18,181.13027889
2001-09-19,183.71950773
2001-09-20,180.64883116
2001-09-21,174.74601139
2001-09-24,176.81272249
2001-09-25,175.37379063
2001-09-26,176.19211016
2001-09-27,178.27104365
2001-09-28,181.17173293
2001-10-01,180.65150124
2001-10-02,179.41155718
2001-10-03,179.34506949
2001-10-04,184.59977321
2001-10-05,185.53682193
2001-10-08,181.60189495
2001-10-09,186.26886699
2001-10-10,185.13284458
2001-10-11,188.96159962
2001-10-12,188.2369956
2001-10-15,187.80315467
2001-10-16,189.42655347
2001-10-17,192.01061529
2001-10-18,189.51135473
2001-10-19,188.3467567
2001-10-22,189.07418812
2001-10-23,191.41421141
2001-10-24,194.06036298
2001-10-25,194.08722309
2001-10-26,194.9179104
2001-10-29,193.68071596
2001-10-30,190.13194518
2001-10-31,190.50081928
2001-11-01,191.02173697
2001-11-02,192.00907463
2001-11-05,194.32361232
2001-11-06,194.67953676
2001-11-07,193.88302431
2001-11-08,197.13110543
2001-11-09,199.79325567
2001-11-12,201.44710662
2001-11-13,201.57515176
2001-11-14,206.18537522
2001-11-15,210.57915528
2001-11-16,211.63720285
2001-11-19,215.4948656
2001-11-20,213.51412602
2001-11-21,214.68788219
2001-11-22,215.63185338
2001-11-23,219.40089058
2001-11-26,225.00939089
2001-11-27,223.45875167
2001-11-28,216.33194265
2001-11-29,216.31154087
2001-11-30,218.84716254
2001-12-03,221.35573677562
2001-12-04,224.562421000285
2001-12-05,233.592128182031
2001-12-06,236.826603926399
2001-12-07,241.360393769421
2001-12-10,237.62268286615
2001-12-11,235.499090191062
2001-12-12,239.590230245881
2001-12-13,235.773162491976
2001-12-14,233.5489741512
2001-12-17,230.997169532157
2001-12-18,230.130632551853
2001-12-19,230.019022856628
2001-12-20,232.209373636336
2001-12-21,225.925827204306
2001-12-24,226.626782024152
2001-12-25,227.933541634239
2001-12-26,228.290419731548
2001-12-27,229.808629573412
2001-12-28,233.65142890874
2001-12-31,236.031887077888
2002-01-01,236.039768182087
2002-01-02,239.432479731808
2002-01-03,241.022643413207
2002-01-04,246.850419101558
2002-01-07,251.25963647155
2002-01-08,248.330203561591
2002-01-09,249.69637081136
2002-01-10,247.224718866961
2002-01-11,244.711362691935
2002-01-14,247.027083076867
2002-01-15,242.471431733787
2002-01-16,240.327991826544
2002-01-17,240.84297424336
2002-01-18,240.538354486306
2002-01-21,244.294577588725
2002-01-22,242.675026682437
2002-01-23,244.891908668212
2002-01-24,246.678100480464
2002-01-25,251.779910385525
2002-01-28,254.288800190128
2002-01-29,254.810774191368
2002-01-30,250.054103209594
2002-01-31,251.683858005267
2002-02-01,250.247076985343
2002-02-04,249.507763529932
2002-02-05,249.788963304887
2002-02-06,251.490519878583
2002-02-07,248.817800650502
2002-02-08,250.563854685283
2002-02-11,252.097635903766
2002-02-12,252.051799721504
2002-02-13,252.240126067525
2002-02-14,260.831802779327
2002-02-15,261.500310505996
2002-02-18,263.547174423545
2002-02-19,260.243780442859
2002-02-20,258.036310644391
2002-02-21,258.597772089846
2002-02-22,257.127715136526
2002-02-25,254.17523651215
2002-02-26,255.594577419339
2002-02-27,260.517866292066
2002-02-28,258.997146963863
2002-03-01,259.629710867596
2002-03-04,265.98544819547
2002-03-05,269.201956367399
2002-03-06,270.640949464716
2002-03-07,270.908313849576
2002-03-08,270.462780930835
2002-03-11,272.594457458418
2002-03-12,273.617186233419
2002-03-13,273.178073200278
2002-03-14,273.730937716675
2002-03-15,273.818765678264
2002-03-18,274.989735447274
2002-03-19,276.565088359114
2002-03-20,276.140268010771
2002-03-21,274.065017496599
2002-03-22,276.002090883477
2002-03-25,274.718410606792
2002-03-26,274.619774786535
2002-03-27,278.66932261843
2002-03-28,278.476327307718
2002-03-29,278.223110241802
2002-04-01,276.367660375607
2002-04-02,279.269208467985
2002-04-03,280.638873019879
2002-04-04,280.355433621081
2002-04-05,280.884179170936
2002-04-08,277.940553799634
2002-04-09,275.207715160847
2002-04-10,270.772578061503
2002-04-11,272.881626897267
2002-04-12,275.428214314559
2002-04-15,278.776173672059
2002-04-16,280.284972627331
2002-04-17,287.570081874865
2002-04-18,289.036731283788
2002-04-19,288.731572937776
2002-04-22,292.371279802104
2002-04-23,293.911294564305
2002-04-24,293.450734517578
2002-04-25,286.883341487538
2002-04-26,287.052636785756
2002-04-29,282.081162972987
2002-04-30,282.814947579277
2002-05-01,282.849734427521
2002-05-02,286.741727308074
2002-05-03,287.570029631005
2002-05-06,281.535285480563
2002-05-07,282.07502104578
2002-05-08,284.147254424432
2002-05-09,284.340326307254
2002-05-10,281.249203111414
2002-05-13,281.902436058735
2002-05-14,283.57090728918
2002-05-15,289.047424640255
2002-05-16,288.031116150151
2002-05-17,291.897419731045
2002-05-20,288.963784702252
2002-05-21,282.733768495427
2002-05-22,286.759362749531
2002-05-23,283.047516553058
2002-05-24,286.349519624237
2002-05-27,285.589136545632
2002-05-28,285.116887021895
2002-05-29,283.106309464246
2002-05-30,281.577156147513
2002-05-31,277.302378947653
2002-06-03,278.631734956088
2002-06-04,278.947063484245
2002-06-05,280.675384463675
2002-06-06,280.766702130528
2002-06-07,278.052482132732
2002-06-10,281.382690793045
2002-06-11,281.179114487207
2002-06-12,280.517132185383
2002-06-13,281.801515368899
2002-06-14,279.649961112268
2002-06-17,277.238619920038
2002-06-18,276.413140916266
2002-06-19,268.676923835082
2002-06-20,271.062371253333
2002-06-21,270.394678289757
2002-06-24,269.444194825666
2002-06-25,267.354793911928
2002-06-26,257.001182765994
2002-06-27,259.345443346732
2002-06-28,264.741939795634
2002-07-01,263.554556421451
2002-07-02,263.462561950179
2002-07-03,266.11100156357
2002-07-04,271.254712818074
2002-07-05,275.339021552646
2002-07-08,275.977898404408
2002-07-09,279.413882402364
2002-07-10,277.527855079705
2002-07-11,270.994344243959
2002-07-12,276.713688501587
2002-07-15,275.79647299802
2002-07-16,272.514364006739
2002-07-17,271.062471693886
2002-07-18,271.746934913181
2002-07-19,268.012980085256
2002-07-22,260.546444902791
2002-07-23,266.199472621493
2002-07-24,259.095537931954
2002-07-25,258.173114822162
2002-07-26,249.256167501748
2002-07-29,250.200870921617
2002-07-30,256.506432438175
2002-07-31,256.566551571966
2002-08-01,254.961584509568
2002-08-02,252.303431139219
2002-08-05,243.982531757374
2002-08-06,239.790070361627
2002-08-07,244.719299163855
2002-08-08,243.858052199786
2002-08-09,246.281834595812
2002-08-12,246.056566215883
2002-08-13,250.033174472445
2002-08-14,251.028090590875
2002-08-15,252.996076785092
2002-08-16,253.708475305491
2002-08-19,252.657207198906
2002-08-20,256.900523268931
2002-08-21,258.500843334536
2002-08-22,258.950572430483
2002-08-23,256.776957629227
2002-08-26,254.927063833352
2002-08-27,252.73024380511
2002-08-28,251.096877101729
2002-08-29,249.781013902755
2002-08-30,251.164012834045
2002-09-02,250.669474556346
2002-09-03,248.478194969509
2002-09-04,246.804029625345
2002-09-05,245.332399336132
2002-09-06,243.166477901815
2002-09-09,241.436076360436
2002-09-10,245.793320372511
2002-09-11,246.942174133688
2002-09-12,248.706798657851
2002-09-13,243.329921314336
2002-09-16,238.001245854853
2002-09-17,244.3774950736
2002-09-18,238.812863194649
2002-09-19,238.962590402999
2002-09-20,236.772291957501
2002-09-23,231.267613300776
2002-09-24,228.143016556648
2002-09-25,224.050584093802
2002-09-26,226.07420945655
2002-09-27,226.951151902246
2002-09-30,222.472719595919
2002-10-01,222.725065744904
2002-10-02,222.075784987853
2002-10-03,220.217801460511
2002-10-04,221.114834107282
2002-10-07,216.054244317076
2002-10-08,217.756200863065
2002-10-09,215.85094107913
2002-10-10,209.1683775478
2002-10-11,209.586367942689
2002-10-14,212.64655993312
2002-10-15,219.092556238823
2002-10-16,222.862124189789
2002-10-17,226.736883422774
2002-10-18,231.691279538922
2002-10-21,229.171404398111
2002-10-22,227.048107080068
2002-10-23,233.837550855752
2002-10-24,233.37842938122
2002-10-25,233.975005246726
2002-10-28,238.535721792852
2002-10-29,235.403411238797
2002-10-30,232.336790685793
2002-10-31,233.804202533526
2002-11-01,230.263523164332
2002-11-04,237.35453121284
2002-11-05,235.924508622791
2002-11-06,239.223988083634
2002-11-07,240.102096435721
2002-11-08,240.215244783042
2002-11-11,236.062419327971
2002-11-12,235.174135250806
2002-11-13,235.003322794196
2002-11-14,234.863476974912
2002-11-15,241.167002358724
2002-11-18,239.178022644298
2002-11-19,239.446125617729
2002-11-20,239.573127871988
2002-11-21,241.144308788928
2002-11-22,243.787679503097
2002-11-25,246.036411719134
2002-11-26,245.310293243363
2002-11-27,245.222771786471
2002-11-28,247.158442820733
2002-11-29,248.190448639287
2002-12-02,249.474782447365
2002-12-03,250.569414226493
2002-12-04,245.268661228957
2002-12-05,245.767209678938
2002-12-06,245.835066955672
2002-12-09,245.517051230945
2002-12-10,243.494469345641
2002-12-11,242.899575211662
2002-12-12,245.123718114733
2002-12-13,243.851193606123
2002-12-16,241.881456593228
2002-12-17,243.967249268777
2002-12-18,242.805758305256
2002-12-19,243.315834345532
2002-12-20,244.029703178412
2002-12-23,241.296841574388
2002-12-24,239.720884748955
2002-12-25,239.370844239963
2002-12-26,239.573860176197
2002-12-27,237.502456470408
2002-12-30,231.792578353741
2002-12-31,233.148789948082
2003-01-01,233.192297208106
2003-01-02,233.652705041519
2003-01-03,239.335024002003
2003-01-06,241.330858207527
2003-01-07,239.441094084027
2003-01-08,240.906673117883
2003-01-09,239.375223073541
2003-01-10,240.681204430182
2003-01-13,246.049884819143
2003-01-14,247.223942887775
2003-01-15,247.527041708433
2003-01-16,245.688911389186
2003-01-17,242.601361181838
2003-01-20,241.671510533744
2003-01-21,241.664575729555
2003-01-22,241.474657287207
2003-01-23,242.962602153281
2003-01-24,240.241090364535
2003-01-27,235.298868777968
2003-01-28,237.298979560059
2003-01-29,234.177985009664
2003-01-30,235.092706608721
2003-01-31,235.311141260775
2003-02-03,235.576174585423
2003-02-04,236.11491819655
2003-02-05,235.600956225993
2003-02-06,232.53687138556
2003-02-07,229.716400148041
2003-02-10,228.940331993456
2003-02-11,228.53925683865
2003-02-12,231.634338076027
2003-02-13,227.37701122506
2003-02-14,227.069356860912
2003-02-17,233.919803045877
2003-02-18,234.23508611743
2003-02-19,234.203395717796
2003-02-20,233.858485808938
2003-02-21,233.157659468358
2003-02-24,234.750001369216
2003-02-25,229.808872632507
2003-02-26,228.709450879073
2003-02-27,228.289330923904
2003-02-28,227.022734253034
2003-03-03,230.900090666482
2003-03-04,228.000712697093
2003-03-05,224.208922223965
2003-03-06,220.828052990298
2003-03-07,217.911529195254
2003-03-10,214.923762585192
2003-03-11,214.022960452151
2003-03-12,214.398373536245
2003-03-13,214.044361771678
2003-03-14,217.606686239464
2003-03-17,212.316751798772
2003-03-18,218.095895160298
2003-03-19,220.238025043759
2003-03-20,226.048281430275
2003-03-21,226.74073992696
2003-03-24,224.32254671128
2003-03-25,222.220060578397
2003-03-26,222.851946905172
2003-03-27,220.554549211015
2003-03-28,221.211229298874
2003-03-31,214.668641991538
2003-04-01,214.76922715971
2003-04-02,216.172412148188
2003-04-03,216.165799092978
2003-04-04,220.453951789269
2003-04-07,225.968299153949
2003-04-08,224.540341864392
2003-04-09,220.221949554802
2003-04-10,222.293852828747
2003-04-11,223.329828784887
2003-04-14,222.683840444902
2003-04-15,225.661383584456
2003-04-16,228.877316529905
2003-04-17,227.425955923331
2003-04-18,229.416353120349
2003-04-21,228.478039741909
2003-04-22,224.788580377166
2003-04-23,222.920529426716
2003-04-24,219.017545065737
2003-04-25,214.151259597374
2003-04-28,215.841881851135
2003-04-29,223.831314921285
2003-04-30,223.651521644755
2003-05-01,223.745614914309
2003-05-02,224.95679991374
2003-05-05,227.37302964852
2003-05-06,228.648153374274
2003-05-07,230.888485059079
2003-05-08,230.278102874138
2003-05-09,231.035558227769
2003-05-12,235.067595836661
2003-05-13,233.70605352485
2003-05-14,232.834720153775
2003-05-15,234.836573043829
2003-05-16,232.784184268339
2003-05-19,230.786422894358
2003-05-20,231.507225522067
2003-05-21,231.634388393045
2003-05-22,232.852368544494
2003-05-23,237.571001505285
2003-05-26,241.788377546174
2003-05-27,240.14760143058
2003-05-28,243.118196357514
2003-05-29,243.91042244439
2003-05-30,243.847788178247
2003-06-02,249.455980790272
2003-06-03,248.200846282439
2003-06-04,249.927926226402
2003-06-05,252.00381201474
2003-06-06,252.565744035605
2003-06-09,255.679215042912
2003-06-10,255.459329975837
2003-06-11,255.719534129507
2003-06-12,258.40087298584
2003-06-13,260.810159752072
2003-06-16,259.600225910067
2003-06-17,265.014829305725
2003-06-18,264.690207132392
2003-06-19,267.260567366119
2003-06-20,266.700300439406
2003-06-23,261.951314073473
2003-06-24,258.270057193396
2003-06-25,260.905967639429
2003-06-26,261.210251275095
2003-06-27,261.948726571621
2003-06-30,259.268103499204
2003-07-01,261.83124828314
2003-07-02,265.471098465282
2003-07-03,267.803275887446
2003-07-04,269.478952191557
2003-07-07,274.886438892971
2003-07-08,277.715790485408
2003-07-09,277.848212128779
2003-07-10,275.877979828276
2003-07-11,276.377309371057
2003-07-14,282.776825095435
2003-07-15,281.713454884679
2003-07-16,283.333778266012
2003-07-17,280.329914282087
2003-07-18,277.510419018643
2003-07-21,276.335276414083
2003-07-22,275.875123201791
2003-07-23,274.478075004404
2003-07-24,277.285443292796
2003-07-25,278.831326944646
2003-07-28,282.775161435947
2003-07-29,283.4235441192
2003-07-30,281.169766740665
2003-07-31,281.521647372833
2003-08-01,285.548781807906
2003-08-04,284.254741634361
2003-08-05,281.134614755722
2003-08-06,276.760642606804
2003-08-07,277.852765298464
2003-08-08,277.581326911436
2003-08-11,279.964871295375
2003-08-12,281.446999101461
2003-08-13,286.642588449912
2003-08-14,289.820501487714
2003-08-15,290.131516530758
2003-08-18,292.671556329136
2003-08-19,294.288340308755
2003-08-20,295.391353879297
2003-08-21,302.009823926422
2003-08-22,305.095730627451
2003-08-25,304.489144349235
2003-08-26,301.601128652763
2003-08-27,301.318489422764
2003-08-28,300.552566049489
2003-08-29,304.373531093788
2003-09-01,307.587109091159
2003-09-02,307.70247673823
2003-09-03,310.299234730083
2003-09-04,310.706645433182
2003-09-05,311.41068693676
2003-09-08,313.020455231969
2003-09-09,311.07721667805
2003-09-10,307.901600478696
2003-09-11,309.832404807449
2003-09-12,309.567796453124
2003-09-15,306.879737476583
2003-09-16,310.023846671653
2003-09-17,310.944766759916
2003-09-18,307.95607838771
2003-09-19,305.318521848028
2003-09-22,301.261150581327
2003-09-23,304.255350051662
2003-09-24,311.075795062368
2003-09-25,307.99708059596
2003-09-26,305.641794781929
2003-09-29,304.1526698826
2003-09-30,305.933315323818
2003-10-01,307.219208457271
2003-10-02,314.312195525499
2003-10-03,316.297559363917
2003-10-06,320.288262152483
2003-10-07,320.718925142244
2003-10-08,319.918907191671
2003-10-09,325.035505410925
2003-10-10,330.9427811251
2003-10-13,332.08357276393
2003-10-14,328.17891557613
2003-10-15,329.304636417168
