Date,AC ASIA PAC ex JP WITH CHINA ALL SHARES
2015-10-01,2283.194624791989
2015-10-02,2291.505151323232
2015-10-05,2325.336739835802
2015-10-06,2341.5057002829635
2015-10-07,2390.06156694162
2015-10-08,2397.999436449909
2015-10-09,2431.900802490417
2015-10-12,2464.3860420952856
2015-10-13,2443.5457150265183
2015-10-14,2429.1012791473454
2015-10-15,2477.2432823429594
2015-10-16,2486.9066685903667
2015-10-19,2491.4272880245417
2015-10-20,2488.940690948988
2015-10-21,2468.9193458579975
2015-10-22,2471.8504603077995
2015-10-23,2507.381847357788
2015-10-26,2512.379876921741
2015-10-27,2505.882217566274
2015-10-28,2480.0142326161786
2015-10-29,2452.938608414212
2015-10-30,2454.03294334047
2015-11-02,2436.048915187709
2015-11-03,2456.0969527501516
2015-11-04,2499.676283802208
2015-11-05,2496.6645501023936
2015-11-06,2491.2103431993055
2015-11-09,2472.8431864660374
2015-11-10,2446.9892671888956
2015-11-11,2448.40133548642
2015-11-12,2458.858731317724
2015-11-13,2423.626920823342
2015-11-16,2399.4592206568063
2015-11-17,2424.8098551324124
2015-11-18,2409.320205634241
2015-11-19,2458.3703755199454
2015-11-20,2474.2253213988283
2015-11-23,2465.5017419736764
2015-11-24,2464.305279212818
2015-11-25,2466.29673803527
2015-11-26,2467.7745866305195
2015-11-27,2414.5678917691494
2015-11-30,2401.1849058688276
2015-12-01,2438.394033631214
2015-12-02,2451.072073645879
2015-12-03,2443.1883170344026
2015-12-04,2424.2743817688997
2015-12-07,2419.1896462214936
2015-12-08,2382.132993234963
2015-12-09,2369.9177797382044
2015-12-10,2365.9984565808754
2015-12-11,2339.390105726487
2015-12-14,2335.3817461588787
2015-12-15,2335.0136521076492
2015-12-16,2369.7303341995566
2015-12-17,2390.602008309139
2015-12-18,2382.2108981227843
2015-12-21,2400.8148416010836
2015-12-22,2412.227940325018
2015-12-23,2423.170861749495
2015-12-24,2428.8025551809787
2015-12-25,2431.0152319582585
2015-12-28,2407.036516797813
2015-12-29,2419.3198060619275
2015-12-30,2416.406331877649
2015-12-31,2412.4379026331185
2016-01-01,2412.592441467017
2016-01-04,2320.3830120021817
2016-01-05,2311.856264695028
2016-01-06,2294.062631207642
2016-01-07,2207.738856878264
2016-01-08,2218.131677833597
2016-01-11,2160.5100968579745
2016-01-12,2159.3604988597363
2016-01-13,2168.1849814680704
2016-01-14,2155.877568354101
2016-01-15,2117.3789112475315
2016-01-18,2106.956220564892
2016-01-19,2146.2381117402015
2016-01-20,2089.3305965614686
2016-01-21,2070.4443971369406
2016-01-22,2120.4455837173755
2016-01-25,2140.7511261049667
2016-01-26,2094.1830881766136
2016-01-27,2099.2277251341857
2016-01-28,2097.588322656408
2016-01-29,2144.238243546825
2016-02-01,2141.7256512299637
2016-02-02,2126.598165574826
2016-02-03,2095.941364000581
2016-02-04,2138.697054215244
2016-02-05,2134.2512016885375
2016-02-08,2129.7400937978673
2016-02-09,2114.758744884582
2016-02-10,2110.9843810577113
2016-02-11,2079.6081391196803
2016-02-12,2067.410700095898
2016-02-15,2107.814314274388
2016-02-16,2137.0123339661886
2016-02-17,2137.1710812955753
2016-02-18,2166.6159337482745
2016-02-19,2159.233611279043
2016-02-22,2188.8551287754817
2016-02-23,2176.4733442330576
2016-02-24,2156.919206948852
2016-02-25,2122.4581127570877
2016-02-26,2141.6485578578067
2016-02-29,2122.480375602313
2016-03-01,2154.922048560543
2016-03-02,2217.0741449780826
2016-03-03,2243.456678714849
2016-03-04,2265.4418591589874
2016-03-07,2278.9979156414925
2016-03-08,2261.8697285562776
2016-03-09,2261.872375120714
2016-03-10,2256.262773482183
2016-03-11,2283.4269343703677
2016-03-14,2302.28300112861
2016-03-15,2277.338910865906
2016-03-16,2277.75600170089
2016-03-17,2326.422811722981
2016-03-18,2354.420569815955
2016-03-21,2365.4641617212856
2016-03-22,2365.9351134363455
2016-03-23,2353.912295117476
2016-03-24,2325.2985815964994
2016-03-25,2324.7681737598714
2016-03-28,2320.076502013838
2016-03-29,2313.8989281929566
2016-03-30,2364.8900548755582
2016-03-31,2375.5868476824107
2016-04-01,2346.2955088908857
2016-04-04,2348.985591444212
2016-04-05,2323.9070116642015
2016-04-06,2324.613701544456
2016-04-07,2320.330917889234
2016-04-08,2320.6358048161974
2016-04-11,2337.6249140927257
2016-04-12,2348.454974305511
2016-04-13,2388.296124732778
2016-04-14,2402.8494229469447
2016-04-15,2408.7298813410744
2016-04-18,2397.7086857333375
2016-04-19,2419.5774239262846
2016-04-20,2403.0874156574127
2016-04-21,2414.7114943031816
2016-04-22,2397.9743110035256
2016-04-25,2385.49981074766
2016-04-26,2389.7470596046087
2016-04-27,2372.6413266649283
2016-04-28,2371.6984852515716
2016-04-29,2363.0866723811223
2016-05-02,2356.42851086368
2016-05-03,2349.8977263014913
2016-05-04,2326.8154851620106
2016-05-05,2325.4270609707487
2016-05-06,2297.6023496976886
2016-05-09,2285.2537881629246
2016-05-10,2292.8663198131208
2016-05-11,2294.794186642857
2016-05-12,2290.0574766047775
2016-05-13,2264.4876324222223
2016-05-16,2277.282824425869
2016-05-17,2295.7999632274273
2016-05-18,2271.4472468255117
2016-05-19,2247.0504758979077
2016-05-20,2258.0160512812677
2016-05-23,2265.0852069369726
2016-05-24,2252.974389547416
2016-05-25,2283.4384684579104
2016-05-26,2293.1753580831673
2016-05-27,2309.2733374259806
2016-05-30,2307.8824802049107
2016-05-31,2327.7540803469283
2016-06-01,2321.513780226656
2016-06-02,2322.928027907061
2016-06-03,2339.5726126643594
2016-06-06,2357.6116854376237
2016-06-07,2385.7281928013967
2016-06-08,2390.649464647826
2016-06-09,2383.8057324602128
2016-06-10,2360.6506140358188
2016-06-13,2315.5449489498915
2016-06-14,2302.6885868215436
2016-06-15,2313.977691515181
2016-06-16,2290.095947225471
2016-06-17,2303.853787927678
2016-06-20,2339.0143975665123
2016-06-21,2346.257182569227
2016-06-22,2360.7598189928353
2016-06-23,2368.9258376097296
2016-06-24,2295.6020628155084
2016-06-27,2290.1510059328225
2016-06-28,2300.799961633
2016-06-29,2334.816110926011
2016-06-30,2368.0247676220506
2016-07-01,2378.7040229755007
2016-07-04,2402.201367461634
2016-07-05,2379.7779758381694
2016-07-06,2357.5870286732593
2016-07-07,2376.6099092753507
2016-07-08,2370.929316497918
2016-07-11,2412.184785914975
2016-07-12,2440.1951869250424
2016-07-13,2451.3147700828176
2016-07-14,2464.707968248159
2016-07-15,2471.9744369385426
2016-07-18,2475.4303236199744
2016-07-19,2466.175533347792
2016-07-20,2473.1801185804857
2016-07-21,2481.952678993255
2016-07-22,2471.856006297361
2016-07-25,2476.756133478763
2016-07-26,2494.054095245769
2016-07-27,2489.808722215861
2016-07-28,2498.9439901549054
2016-07-29,2487.9653108603693
2016-08-01,2508.7054826637186
2016-08-02,2502.927607399415
2016-08-03,2472.622070673693
2016-08-04,2483.6400595417676
2016-08-05,2505.7034729303264
2016-08-08,2533.871443382013
2016-08-09,2543.339992849905
2016-08-10,2551.692550441119
2016-08-11,2549.2878000796168
2016-08-12,2565.800559601917
2016-08-15,2585.3618866203237
2016-08-16,2586.8254354047044
2016-08-17,2574.5175668709835
2016-08-18,2584.4393110488622
2016-08-19,2571.6922849613343
2016-08-22,2559.1589545679963
2016-08-23,2570.623183110806
2016-08-24,2558.686763417091
2016-08-25,2558.3179417917163
2016-08-26,2560.59671086086
2016-08-29,2542.8042270552214
2016-08-30,2552.554472757246
2016-08-31,2546.9694318381157
2016-09-01,2542.111851131787
2016-09-02,2547.8338175858985
2016-09-05,2579.935280998134
2016-09-06,2608.6355753516036
2016-09-07,2615.3891049122135
2016-09-08,2617.4011811960227
2016-09-09,2586.909003238482
2016-09-12,2521.202487282836
2016-09-13,2514.4230960306363
2016-09-14,2511.269405376764
2016-09-15,2521.856157897777
2016-09-16,2525.480808745746
2016-09-19,2554.769664607277
2016-09-20,2554.546152066736
2016-09-21,2572.109254416066
2016-09-22,2601.041441215271
2016-09-23,2600.341111463946
2016-09-26,2571.2909714031184
2016-09-27,2587.7609518917275
2016-09-28,2585.4597682673757
2016-09-29,2597.0426748844457
2016-09-30,2574.6984352210306
2016-10-03,2593.989244984556
2016-10-04,2601.554222894745
2016-10-05,2595.2463162010235
2016-10-06,2602.696105630738
2016-10-07,2593.924969176307
2016-10-10,2602.624053112885
2016-10-11,2577.3760321711616
2016-10-12,2569.625491668768
2016-10-13,2542.0807661579643
2016-10-14,2556.4786800784555
2016-10-17,2541.066948745733
2016-10-18,2575.1671253119316
2016-10-19,2582.5140192029494
2016-10-20,2580.9791809229237
2016-10-21,2572.4255142068237
2016-10-24,2588.24401558461
2016-10-25,2592.079170220309
2016-10-26,2570.556679613013
2016-10-27,2549.4391137152147
2016-10-28,2540.8608542462734
2016-10-31,2542.732657934445
2016-11-01,2552.250387020598
2016-11-02,2520.7143928678033
2016-11-03,2518.5152575785664
2016-11-04,2509.1711197497793
2016-11-07,2529.4065186864063
2016-11-08,2545.1123122398617
2016-11-09,2492.4472592377224
2016-11-10,2523.6216750310277
2016-11-11,2488.797313395944
2016-11-14,2465.7712629979915
2016-11-15,2463.5211053055564
2016-11-16,2464.991521491043
2016-11-17,2468.2875212324698
2016-11-18,2455.4474486406425
2016-11-21,2456.16867306158
2016-11-22,2482.7678754458098
2016-11-23,2492.642655565659
2016-11-24,2484.847946200856
2016-11-25,2501.1223755190726
2016-11-28,2513.905941434219
2016-11-29,2514.4758800782283
2016-11-30,2510.3221323400753
2016-12-01,2519.5727146482395
2016-12-02,2498.4958982617973
2016-12-05,2487.36575760927
2016-12-06,2500.796316806908
2016-12-07,2514.1995974385077
2016-12-08,2538.0616019684157
2016-12-09,2533.5285305533266
2016-12-12,2508.9693358558147
2016-12-13,2514.3928775217
2016-12-14,2511.354397487483
2016-12-15,2469.4088471694035
2016-12-16,2461.3110441622143
2016-12-19,2449.250742737092
2016-12-20,2442.9853679940084
2016-12-21,2447.811867271171
2016-12-22,2434.162906143635
2016-12-23,2420.9303997840866
2016-12-26,2422.523882946281
2016-12-27,2425.9275738438623
2016-12-28,2437.25256437186
2016-12-29,2445.868096756067
2016-12-30,2457.291161502461
2017-01-02,2457.9595972772604
2017-01-03,2473.960709103799
2017-01-04,2488.096979442672
2017-01-05,2523.3968742869747
2017-01-06,2517.177951602474
2017-01-09,2522.237486013133
2017-01-10,2537.4393482300597
2017-01-11,2543.4563743101553
2017-01-12,2555.7637284574967
2017-01-13,2553.3633497008605
2017-01-16,2540.3270808681827
2017-01-17,2552.5171223567527
2017-01-18,2564.125000206719
2017-01-19,2556.724948689955
2017-01-20,2551.074746161943
2017-01-23,2564.276311266839
2017-01-24,2577.016795527111
2017-01-25,2584.3827965969576
2017-01-26,2596.9949211139133
2017-01-27,2601.016968746398
2017-01-30,2597.1929146528632
2017-01-31,2589.493040587818
2017-02-01,2596.8875814058742
2017-02-02,2602.8414883511914
2017-02-03,2601.010373720069
2017-02-06,2615.6106287538278
2017-02-07,2610.125914900366
2017-02-08,2620.0709202580306
2017-02-09,2628.849868336068
2017-02-10,2640.441808627211
2017-02-13,2652.960355285583
2017-02-14,2651.942998951966
2017-02-15,2666.9028108123607
2017-02-16,2677.3847513544197
2017-02-17,2666.832664816686
2017-02-20,2678.2236316302233
2017-02-21,2681.2728364869495
2017-02-22,2700.2675500568444
2017-02-23,2700.7621097825186
2017-02-24,2685.672721557363
2017-02-27,2676.325763210931
2017-02-28,2675.099047790427
2017-03-01,2674.2241535242356
2017-03-02,2673.1878777310308
2017-03-03,2650.5923165151635
2017-03-06,2661.5465230998007
2017-03-07,2673.883994642082
2017-03-08,2674.2899972400787
2017-03-09,2649.250448264926
2017-03-10,2657.372966819216
2017-03-13,2683.4333660777784
2017-03-14,2690.467213484208
2017-03-15,2695.7233902141807
2017-03-16,2737.278398052374
2017-03-17,2741.1405725367877
2017-03-20,2751.968514785578
2017-03-21,2759.3485981304852
2017-03-22,2732.3024748833764
2017-03-23,2738.4976427916163
2017-03-24,2743.699298103825
2017-03-27,2737.9969926648337
2017-03-28,2753.8166530926983
2017-03-29,2762.320539570334
2017-03-30,2755.64716047962
2017-03-31,2741.8385799706275
2017-04-03,2751.803297065054
2017-04-04,2744.5027121091102
2017-04-05,2765.679722660554
2017-04-06,2754.9282040156904
2017-04-07,2751.560608990681
2017-04-10,2750.206668230154
2017-04-11,2744.240339717426
2017-04-12,2754.640067231987
2017-04-13,2764.9517766178737
2017-04-14,2756.6987937838817
2017-04-17,2752.8429133111595
2017-04-18,2730.994925941034
2017-04-19,2715.459293407108
2017-04-20,2731.5877759258515
2017-04-21,2742.0633717050023
2017-04-24,2750.098224329856
2017-04-25,2775.13334213285
2017-04-26,2781.398264743516
2017-04-27,2779.536662187796
2017-04-28,2775.4876953300322
2017-05-01,2782.9557664998933
2017-05-02,2793.7226214486063
2017-05-03,2784.2856410037566
2017-05-04,2775.287444231633
2017-05-05,2758.3745182668927
2017-05-08,2774.410448164458
2017-05-09,2779.0286149683257
2017-05-10,2781.844150898242
2017-05-11,2795.7500665093926
2017-05-12,2795.958798887932
2017-05-15,2811.380067023495
2017-05-16,2826.9540171969647
2017-05-17,2812.4724087272043
2017-05-18,2794.6136822222757
2017-05-19,2801.7480532067875
2017-05-22,2825.939882517249
2017-05-23,2819.7218941693545
2017-05-24,2818.9468659947065
2017-05-25,2850.6029853418813
2017-05-26,2849.9440557138937
2017-05-29,2846.668651884453
2017-05-30,2843.7022106442387
2017-05-31,2843.457953526634
2017-06-01,2848.2410518434403
2017-06-02,2866.827125474384
2017-06-05,2872.4033936163564
2017-06-06,2870.7975279219436
2017-06-07,2879.6918490517637
2017-06-08,2894.996771470096
2017-06-09,2893.484046385511
2017-06-12,2873.355336454418
2017-06-13,2888.4784291324613
2017-06-14,2896.844605294021
2017-06-15,2873.343876706314
2017-06-16,2872.771077165977
2017-06-19,2899.3731123204193
2017-06-20,2893.373396360491
2017-06-21,2881.778584377042
2017-06-22,2891.4888277372906
2017-06-23,2898.8158964513414
2017-06-26,2921.720893316761
2017-06-27,2920.134960683503
2017-06-28,2910.129552226717
2017-06-29,2932.99669484368
2017-06-30,2914.80825329317
2017-07-03,2913.8304805970697
2017-07-04,2896.1802212921225
2017-07-05,2910.4667491859004
2017-07-06,2905.096799478455
2017-07-07,2896.5986403658167
2017-07-10,2906.903424376228
2017-07-11,2928.335159794416
2017-07-12,2940.644965410085
2017-07-13,2975.856086269988
2017-07-14,2993.0574816397475
2017-07-17,2993.698644911482
2017-07-18,3004.072180333244
2017-07-19,3030.1057989032397
2017-07-20,3033.753026242154
2017-07-21,3030.5169174314187
2017-07-24,3042.3983665845763
2017-07-25,3038.887921864875
2017-07-26,3041.9294765466457
2017-07-27,3062.144230930314
2017-07-28,3043.191505217877
2017-07-31,3058.8776402348876
2017-08-01,3073.145162903441
2017-08-02,3071.3454934172587
2017-08-03,3052.36707292037
2017-08-04,3053.9747934653424
2017-08-07,3071.5864316077764
2017-08-08,3076.8051653260195
2017-08-09,3064.541806171425
2017-08-10,3038.1490752385303
2017-08-11,2991.3982236513984
2017-08-14,3020.1497333445886
2017-08-15,3020.8881981652025
2017-08-16,3037.543755399991
2017-08-17,3051.9854223819257
2017-08-18,3037.5586959231555
2017-08-21,3045.3235273872147
2017-08-22,3065.1992367773114
2017-08-23,3066.389791075799
2017-08-24,3075.1996424906915
2017-08-25,3089.2681847145304
2017-08-28,3094.984831943203
2017-08-29,3086.180861604578
2017-08-30,3102.1363560712925
2017-08-31,3106.1093274911505
2017-09-01,3117.368275964803
2017-09-04,3104.2699299686547
2017-09-05,3110.6156216143113
2017-09-06,3102.3183250458314
2017-09-07,3117.566908263403
2017-09-08,3128.182360346748
2017-09-11,3139.9677639924053
2017-09-12,3153.758303385143
2017-09-13,3151.770140207899
2017-09-14,3146.0549618881632
2017-09-15,3147.7610111095755
2017-09-18,3177.4661469851553
2017-09-19,3167.6843209616163
2017-09-20,3177.9585994746944
2017-09-21,3157.4743778458815
2017-09-22,3145.5862648645134
2017-09-25,3109.6437784620216
2017-09-26,3092.4181461614216
2017-09-27,3097.0628966494514
2017-09-28,3079.2520700129908
2017-09-29,3099.764211613484
2017-10-02,3108.113284474674
2017-10-03,3129.264663750035
2017-10-04,3135.6131952198884
2017-10-05,3133.9601142313572
2017-10-06,3144.935951659193
2017-10-09,3151.485843358677
2017-10-10,3177.415905564044
2017-10-11,3186.306460791641
2017-10-12,3201.203204477942
2017-10-13,3213.985971880115
2017-10-16,3227.9625854501146
2017-10-17,3219.928225454694
2017-10-18,3224.9561693820756
2017-10-19,3201.4092030191077
2017-10-20,3211.9014435743293
2017-10-23,3205.328601506968
2017-10-24,3201.137729913558
2017-10-25,3203.542714291945
2017-10-26,3198.6957296116243
2017-10-27,3202.095085007976
2017-10-30,3211.5052681371776
2017-10-31,3223.316333126987
2017-11-01,3249.86918363395
2017-11-02,3247.9673203294856
2017-11-03,3247.3237510711697
2017-11-06,3254.659237537285
2017-11-07,3275.4738949563643
2017-11-08,3272.770431002846
2017-11-09,3282.469649578881
2017-11-10,3279.1801187885467
2017-11-13,3275.050269588705
2017-11-14,3259.026023525173
2017-11-15,3236.3179607337624
2017-11-16,3260.6580672107016
2017-11-17,3273.657961652082
2017-11-20,3276.8799599252907
2017-11-21,3315.059210975773
2017-11-22,3332.5111007184264
2017-11-23,3314.3076883077547
2017-11-24,3318.167576535929
2017-11-27,3287.483832731399
2017-11-28,3290.2313735868115
2017-11-29,3283.6813790505944
2017-11-30,3226.4414642699153
2017-12-01,3221.9969618914947
2017-12-04,3228.2083113038725
2017-12-05,3216.8948117959403
2017-12-06,3175.241682065599
2017-12-07,3175.6483595809605
2017-12-08,3204.3069472909515
2017-12-11,3234.0049129848853
2017-12-12,3215.9236550623705
2017-12-13,3238.2653187595756
2017-12-14,3240.8438390244255
2017-12-15,3223.462735878011
2017-12-18,3236.9610850901695
2017-12-19,3252.6938748617645
2017-12-20,3253.4308459218996
2017-12-21,3258.466347663921
2017-12-22,3277.230251885574
2017-12-25,3275.418150704098
2017-12-26,3272.187847604617
2017-12-27,3278.039263773862
2017-12-28,3307.6409379206207
2017-12-29,3320.821017246263
2018-01-01,3318.888752310023
2018-01-02,3367.3510857762103
2018-01-03,3384.0260390896215
2018-01-04,3402.063192047882
2018-01-05,3424.483946903572
2018-01-08,3439.1373729900815
2018-01-09,3439.8959572209205
2018-01-10,3428.270267222456
2018-01-11,3422.076644987736
2018-01-12,3449.3029564023736
2018-01-15,3457.0299671547205
2018-01-16,3474.3233557399235
2018-01-17,3474.2174651963273
2018-01-18,3482.981457398461
2018-01-19,3502.4077184552793
2018-01-22,3517.5103533818337
2018-01-23,3559.297812786873
2018-01-24,3566.7794968790013
2018-01-25,3571.9622956215144
2018-01-26,3596.2519922135216
2018-01-29,3584.9354732471406
2018-01-30,3535.0759831908777
2018-01-31,3555.113747305535
2018-02-01,3529.528187476959
2018-02-02,3506.896612157851
2018-02-05,3459.661555517604
2018-02-06,3341.9527470313333
2018-02-07,3320.3859957848817
2018-02-08,3304.7194068969984
2018-02-09,3233.384359309662
2018-02-12,3256.1643014692045
2018-02-13,3289.53787646986
2018-02-14,3329.2081410536352
2018-02-15,3361.2830263950536
2018-02-16,3357.1065182986513
2018-02-19,3366.5735500098986
2018-02-20,3355.3264439475593
2018-02-21,3380.9109823482354
2018-02-22,3365.6603096735384
2018-02-23,3405.6919331626855
2018-02-26,3433.124592086923
2018-02-27,3411.4576442858615
2018-02-28,3374.920366578565
2018-03-01,3371.758509429093
2018-03-02,3340.5005812717586
2018-03-05,3310.2057724720958
2018-03-06,3364.0617379551645
2018-03-07,3344.417371650606
2018-03-08,3374.781102699095
2018-03-09,3402.434894166352
2018-03-12,3450.230649658096
2018-03-13,3447.9479237615974
2018-03-14,3438.5015143779747
2018-03-15,3439.7706082506943
2018-03-16,3427.9507597320735
2018-03-19,3410.3578357644424
2018-03-20,3418.969393846944
2018-03-21,3410.063785777029
2018-03-22,3380.4632107225275
2018-03-23,3298.2166811354855
2018-03-26,3318.838340066634
2018-03-27,3340.5605575171903
2018-03-28,3279.0618741321973
2018-03-29,3295.0158951192307
2018-03-30,3299.856069423862
2018-04-02,3298.7699828558566
2018-04-03,3294.7719955599437
2018-04-04,3259.7164487028963
2018-04-05,3276.7710002788476
2018-04-06,3276.6640224494313
2018-04-09,3298.3679539772315
2018-04-10,3343.7543248923653
2018-04-11,3348.4212153697786
2018-04-12,3335.9495961859957
2018-04-13,3328.5356145278047
2018-04-16,3306.5237959594083
2018-04-17,3288.0442865957884
2018-04-18,3310.215783969029
2018-04-19,3340.5721752391805
2018-04-20,3295.033713380158
2018-04-23,3274.0865021705795
2018-04-24,3285.9212833184074
2018-04-25,3257.599312794095
2018-04-26,3245.0009460848537
2018-04-27,3273.152167395661
2018-04-30,3302.508323885505
2018-05-01,3301.613204578345
2018-05-02,3290.801596416919
2018-05-03,3279.0237770559347
2018-05-04,3262.1397476849143
2018-05-07,3281.9809894832792
2018-05-08,3299.2348844620515
2018-05-09,3297.3117645760667
2018-05-10,3321.4810209697516
2018-05-11,3342.743537843152
2018-05-14,3365.9683936229862
2018-05-15,3333.252044885179
2018-05-16,3332.1230023604976
2018-05-17,3316.3131909823555
2018-05-18,3318.347956751318
2018-05-21,3325.9675020953023
2018-05-22,3326.2799680554913
2018-05-23,3300.120412312174
2018-05-24,3305.7708589379295
2018-05-25,3309.2705153885354
2018-05-28,3319.3710793150426
2018-05-29,3293.02752164347
2018-05-30,3247.48566880511
2018-05-31,3276.6064074198425
2018-06-01,3283.194414502259
2018-06-04,3327.629819954371
2018-06-05,3335.632806163858
2018-06-06,3355.7363528792152
2018-06-07,3366.3582651289457
2018-06-08,3323.3080099353
2018-06-11,3331.384540306226
2018-06-12,3341.8256013475752
2018-06-13,3319.0374029264503
2018-06-14,3290.701984247147
2018-06-15,3272.4768562116337
2018-06-18,3260.0265614392642
2018-06-19,3180.755582989113
2018-06-20,3205.589153852025
2018-06-21,3177.4820667200747
2018-06-22,3192.367159057031
2018-06-25,3146.0162162401675
2018-06-26,3133.4322081698438
2018-06-27,3087.83263412863
2018-06-28,3069.7846897898958
2018-06-29,3120.968209262656
2018-07-02,3085.979487649112
2018-07-03,3077.5725020311584
2018-07-04,3065.4467245312253
2018-07-05,3056.816079674083
2018-07-06,3076.412096924422
2018-07-09,3128.0210680185264
2018-07-10,3129.5689441791133
2018-07-11,3090.0556209597776
2018-07-12,3116.63532005685
2018-07-13,3129.819544968889
2018-07-16,3116.7116118830904
2018-07-17,3104.3989381789734
2018-07-18,3099.6960172538707
2018-07-19,3082.5555829638533
2018-07-20,3110.7112159329404
2018-07-23,3110.830501807977
2018-07-24,3136.2635263939997
2018-07-25,3155.4543495959665
2018-07-26,3148.733383108612
2018-07-27,3153.9257100454543
2018-07-30,3141.9798518376056
2018-07-31,3140.8005436701737
2018-08-01,3128.404254380466
2018-08-02,3071.4013353601963
2018-08-03,3065.0429370677793
2018-08-06,3065.8626166778013
2018-08-07,3099.4236589581515
2018-08-08,3102.238075498685
2018-08-09,3122.671538771865
2018-08-10,3097.3562264279503
2018-08-13,3049.4987807999123
2018-08-14,3040.1737559268154
2018-08-15,3004.5410113844723
2018-08-16,2994.7788431025433
2018-08-17,3002.4345795328227
2018-08-20,3033.8252629453846
2018-08-21,3059.4933480027457
2018-08-22,3063.686905028881
2018-08-23,3053.469614001287
2018-08-24,3054.4297981814207
2018-08-27,3106.496916450423
2018-08-28,3117.5249665927345
2018-08-29,3120.862112409724
2018-08-30,3101.6137270881254
2018-08-31,3083.897502453904
2018-09-03,3066.2994122373025
2018-09-04,3066.3426925450512
2018-09-05,3010.244346027989
2018-09-06,2989.4054688021797
2018-09-07,2987.132105242491
2018-09-10,2950.615634211183
2018-09-11,2938.603445947419
2018-09-12,2937.536135660415
2018-09-13,2971.6906393119098
2018-09-14,3002.1697410172137
2018-09-17,2967.3235866446485
2018-09-18,2979.1008325040534
2018-09-19,3016.5636486556787
2018-09-20,3025.926420173497
2018-09-21,3072.1952743826173
2018-09-24,3045.0276648533845
2018-09-25,3041.6040673060484
2018-09-26,3055.2004379352634
2018-09-27,3051.99022666606
2018-09-28,3056.6270277465046
2018-10-01,3050.7167571858017
2018-10-02,3006.703245475868
2018-10-03,3001.757851620933
2018-10-04,2953.3946672549905
2018-10-05,2930.7021532740673
2018-10-08,2880.0425770192596
2018-10-09,2869.9889133499087
2018-10-10,2861.5758899795624
2018-10-11,2753.6587081700104
2018-10-12,2814.770608401381
2018-10-15,2782.034757337917
2018-10-16,2794.0815287678442
2018-10-17,2802.0796258687355
2018-10-18,2775.5654518365996
2018-10-19,2789.982927660156
2018-10-22,2827.9829813247684
2018-10-23,2761.1367628866938
2018-10-24,2750.541281918654
2018-10-25,2720.9371667603386
2018-10-26,2699.211129193657
2018-10-29,2685.708529260629
2018-10-30,2696.8983495664547
2018-10-31,2744.400171884102
2018-11-01,2783.6255678870875
2018-11-02,2865.6195216719884
2018-11-05,2829.496245286122
2018-11-06,2840.6040478676937
2018-11-07,2852.9489160311177
2018-11-08,2857.931473355027
2018-11-09,2812.962380531203
2018-11-12,2803.4531664760148
2018-11-13,2809.641502998004
2018-11-14,2796.597043876211
2018-11-15,2834.922346545115
2018-11-16,2841.8287137987145
2018-11-19,2847.2926170592445
2018-11-20,2803.8045709919065
2018-11-21,2807.7315676886674
2018-11-22,2810.722087951695
2018-11-23,2795.1782277176585
2018-11-26,2820.2801094676174
2018-11-27,2824.7850001751863
2018-11-28,2850.1640854488724
2018-11-29,2856.879122547687
2018-11-30,2855.3640460667125
2018-12-03,2928.3229188147216
2018-12-04,2923.3792549100503
2018-12-05,2884.77043140656
2018-12-06,2824.744319354161
2018-12-07,2827.1586059415326
2018-12-10,2779.8766348715644
2018-12-11,2786.4205634672403
2018-12-12,2824.7082567460607
2018-12-13,2850.601222841422
2018-12-14,2806.300857597205
2018-12-17,2806.334618015234
2018-12-18,2781.7500845215714
2018-12-19,2786.0451766715596
2018-12-20,2757.723214935622
2018-12-21,2745.6764419792225
2018-12-24,2737.8481017707595
2018-12-25,2730.7424922480536
2018-12-26,2731.4825667700766
2018-12-27,2744.5707424398865
2018-12-28,2766.2488191421266
2018-12-31,2774.7973513045954
2019-01-01,2775.4234978247923
2019-01-02,2726.213692021265
2019-01-03,2708.499889632343
2019-01-04,2752.008767636556
2019-01-07,2791.4666046173534
2019-01-08,2789.361088976852
2019-01-09,2838.400259668969
2019-01-10,2851.130724775745
2019-01-11,2862.9975262606513
2019-01-14,2834.5347649858054
2019-01-15,2879.877872339683
2019-01-16,2887.0287349450373
2019-01-17,2881.809247836617
2019-01-18,2910.5026342967076
2019-01-21,2913.670874984086
2019-01-22,2886.450646795566
2019-01-23,2884.5987012555092
2019-01-24,2900.521231096147
2019-01-25,2943.2601379925372
2019-01-28,2943.3165197197977
2019-01-29,2936.398424800217
2019-01-30,2952.9446814178864
2019-01-31,2981.630882245731
2019-02-01,2985.878266079313
2019-02-04,2984.173612751232
2019-02-05,3000.86395349033
2019-02-06,2997.6716442392762
2019-02-07,2996.056806460764
2019-02-08,2982.960038963981
2019-02-11,2992.212882916387
2019-02-12,3004.9001873972443
2019-02-13,3028.5692886043166
2019-02-14,3023.9094553391224
2019-02-15,2986.8379010837943
2019-02-18,3023.0819432149283
2019-02-19,3021.1740837820507
2019-02-20,3054.7688831090195
2019-02-21,3060.2016271890548
2019-02-22,3087.5105327651017
2019-02-25,3138.555943652126
2019-02-26,3122.166040824124
2019-02-27,3117.7716003827054
2019-02-28,3099.0056718611886
2019-03-01,3117.163054139865
2019-03-04,3131.4888272287876
2019-03-05,3134.572853860459
2019-03-06,3141.3319608166285
2019-03-07,3121.693078050837
