Date,AC ASIA ex JAPAN WITH CHINA ALL SHARES
2015-09-30,2328.7521392018502
2015-10-01,2339.5753683532357
2015-10-02,2357.2653286138793
2015-10-05,2386.3996212316456
2015-10-06,2400.379908800277
2015-10-07,2451.346674497292
2015-10-08,2460.5809131848955
2015-10-09,2485.716903803619
2015-10-12,2528.4847214483057
2015-10-13,2510.55498975766
2015-10-14,2495.7505473493497
2015-10-15,2548.1822346264107
2015-10-16,2560.1743623304374
2015-10-19,2565.950448315373
2015-10-20,2566.364555441958
2015-10-21,2543.7640304065717
2015-10-22,2544.6160968827553
2015-10-23,2580.1363262368795
2015-10-26,2584.1069779448326
2015-10-27,2578.003168573074
2015-10-28,2554.2872005457816
2015-10-29,2532.64576500853
2015-10-30,2533.3746338844912
2015-11-02,2517.808302138018
2015-11-03,2534.12587324247
2015-11-04,2588.9715285393218
2015-11-05,2589.7735084382957
2015-11-06,2587.3028992585228
2015-11-09,2573.0470797300004
2015-11-10,2544.626170115525
2015-11-11,2540.677294175637
2015-11-12,2549.4408699484266
2015-11-13,2512.523906976711
2015-11-16,2489.6214119912033
2015-11-17,2507.9618313695014
2015-11-18,2490.287165126028
2015-11-19,2531.4587813071703
2015-11-20,2546.845081660874
2015-11-23,2537.095615653382
2015-11-24,2537.909725409671
2015-11-25,2543.178087409459
2015-11-26,2543.5756817838947
2015-11-27,2480.771800716975
2015-11-30,2463.8579291317665
2015-12-01,2495.8909615770904
2015-12-02,2511.0191757871985
2015-12-03,2506.2984184697393
2015-12-04,2485.4656420363267
2015-12-07,2484.5808727123294
2015-12-08,2447.586580481916
2015-12-09,2435.1422001125047
2015-12-10,2429.458837874867
2015-12-11,2402.972938607739
2015-12-14,2406.0713954391485
2015-12-15,2412.437155874416
2015-12-16,2441.946930066414
2015-12-17,2466.3547166492117
2015-12-18,2451.141375907911
2015-12-21,2473.0171268243666
2015-12-22,2483.4051168458723
2015-12-23,2494.650009666625
2015-12-24,2491.5794569533914
2015-12-25,2494.31018199713
2015-12-28,2465.2989010645874
2015-12-29,2472.4127892632378
2015-12-30,2463.701264609829
2015-12-31,2462.2840241128374
2016-01-01,2462.474688246683
2016-01-04,2359.116437704547
2016-01-05,2358.6173773660407
2016-01-06,2347.3575976011775
2016-01-07,2254.7675886308084
2016-01-08,2272.4031628749653
2016-01-11,2206.0884726271515
2016-01-12,2206.023340681462
2016-01-13,2210.05502361346
2016-01-14,2204.457122343752
2016-01-15,2163.5483662338925
2016-01-18,2154.5780899420884
2016-01-19,2196.4413246832705
2016-01-20,2137.4646604544487
2016-01-21,2106.0261549143124
2016-01-22,2157.833772531081
2016-01-25,2177.7440201831278
2016-01-26,2118.439079240975
2016-01-27,2127.884139353332
2016-01-28,2119.9378680341715
2016-01-29,2175.2110512579206
2016-02-01,2167.9731880132967
2016-02-02,2156.293521885785
2016-02-03,2124.6295744260624
2016-02-04,2159.5858274243424
2016-02-05,2163.887858599055
2016-02-08,2159.0919017462793
2016-02-09,2154.4172782452733
2016-02-10,2153.6533337461074
2016-02-11,2111.592970576014
2016-02-12,2101.714044309508
2016-02-15,2139.6070176475287
2016-02-16,2171.4513220362355
2016-02-17,2169.3527481709098
2016-02-18,2196.206670125203
2016-02-19,2194.071732138462
2016-02-22,2216.1387457616843
2016-02-23,2203.6458792050757
2016-02-24,2193.162761036782
2016-02-25,2148.5716402709895
2016-02-26,2174.7251614240445
2016-02-29,2152.0959098399003
2016-03-01,2185.768293466538
2016-03-02,2244.71721355926
2016-03-03,2263.4600951676234
2016-03-04,2286.9045451630077
2016-03-07,2293.9724695011573
2016-03-08,2277.956750036358
2016-03-09,2268.493200717904
2016-03-10,2266.1466519493697
2016-03-11,2290.9165741911697
2016-03-14,2314.866995551568
2016-03-15,2295.5068028096066
2016-03-16,2297.264808168134
2016-03-17,2338.3627592996063
2016-03-18,2372.3205300768977
2016-03-21,2389.4376988958325
2016-03-22,2388.451856037893
2016-03-23,2381.9289611437607
2016-03-24,2354.559083662175
2016-03-25,2353.90646266183
2016-03-28,2345.730766425765
2016-03-29,2345.386784518996
2016-03-30,2399.0084746753973
2016-03-31,2404.9964752211736
2016-04-01,2381.562383435939
2016-04-04,2387.1662295040387
2016-04-05,2368.4303084736293
2016-04-06,2365.6977669487087
2016-04-07,2361.053946680397
2016-04-08,2360.7726370878063
2016-04-11,2379.9782993450153
2016-04-12,2386.7157556106968
2016-04-13,2426.2820812745845
2016-04-14,2432.872406972585
2016-04-15,2436.4427208891907
2016-04-18,2422.4475345460314
2016-04-19,2439.0974142998393
2016-04-20,2416.148938805057
2016-04-21,2426.9145861657025
2016-04-22,2412.929460757017
2016-04-25,2397.508196197163
2016-04-26,2403.25581359992
2016-04-27,2397.395224202928
2016-04-28,2388.848342851587
2016-04-29,2374.7947198220595
2016-05-02,2369.294088386972
2016-05-03,2358.560364244508
2016-05-04,2340.7894203174737
2016-05-05,2337.945238984983
2016-05-06,2310.6808576337235
2016-05-09,2294.0750332741172
2016-05-10,2297.533210200681
2016-05-11,2296.186619357249
2016-05-12,2293.535834911832
2016-05-13,2270.0859043826695
2016-05-16,2280.588546176983
2016-05-17,2295.631126123184
2016-05-18,2273.7469261290607
2016-05-19,2251.946205387387
2016-05-20,2261.55236853393
2016-05-23,2275.139242774664
2016-05-24,2263.730556611092
2016-05-25,2293.764078259689
2016-05-26,2301.845253383603
2016-05-27,2321.8943908006077
2016-05-30,2320.6122826765627
2016-05-31,2343.7301483508336
2016-06-01,2340.9675078089163
2016-06-02,2348.7781788997395
2016-06-03,2358.3681557401037
2016-06-06,2373.192253611123
2016-06-07,2401.0395996321568
2016-06-08,2406.105612486422
2016-06-09,2401.195583351353
2016-06-10,2380.2873966713005
2016-06-13,2325.0687483827437
2016-06-14,2322.89844046171
2016-06-15,2338.662076696696
2016-06-16,2317.027116217604
2016-06-17,2326.8697212819006
2016-06-20,2354.824172361139
2016-06-21,2362.7654362372455
2016-06-22,2378.109808099449
2016-06-23,2380.869549646221
2016-06-24,2314.3002955104616
2016-06-27,2314.924448779308
2016-06-28,2329.387590881625
2016-06-29,2361.5605227732913
2016-06-30,2392.4200367524813
2016-07-01,2402.3142452962625
2016-07-04,2424.041662461263
2016-07-05,2406.6077243532513
2016-07-06,2381.0900221000416
2016-07-07,2400.9093624199877
2016-07-08,2390.1198092533127
2016-07-11,2430.8477886907217
2016-07-12,2457.8291978457055
2016-07-13,2467.8617694890368
2016-07-14,2481.8979973109426
2016-07-15,2492.8777749666206
2016-07-18,2494.2587777335234
2016-07-19,2490.1305592615768
2016-07-20,2495.423475679719
2016-07-21,2502.4384001535072
2016-07-22,2495.2900235886527
2016-07-25,2496.5424652184943
2016-07-26,2512.7437699338375
2016-07-27,2510.58082294748
2016-07-28,2517.254576124646
2016-07-29,2497.2236271694205
2016-08-01,2523.4777432581977
2016-08-02,2517.0370329816496
2016-08-03,2490.1228033305765
2016-08-04,2499.482769802278
2016-08-05,2525.804827970493
2016-08-08,2551.8819567404607
2016-08-09,2559.612934742793
2016-08-10,2567.6807375575313
2016-08-11,2568.999289633837
2016-08-12,2588.3450032696496
2016-08-15,2612.482693662719
2016-08-16,2615.5869579002256
2016-08-17,2601.228992214542
2016-08-18,2613.5881201378984
2016-08-19,2600.424612085907
2016-08-22,2584.913754836944
2016-08-23,2593.5578381130986
2016-08-24,2579.663073051109
2016-08-25,2580.5684848998267
2016-08-26,2583.232238484386
2016-08-29,2572.1650849754824
2016-08-30,2586.469911639661
2016-08-31,2583.6105244868504
2016-09-01,2576.5353095907844
2016-09-02,2587.2877007319867
2016-09-05,2617.8471788829916
2016-09-06,2648.0983674551667
2016-09-07,2655.2494133914224
2016-09-08,2660.5087212852764
2016-09-09,2635.9898938944293
2016-09-12,2570.8062739807697
2016-09-13,2566.1298204757177
2016-09-14,2561.5688271325153
2016-09-15,2570.8229473375527
2016-09-16,2571.1432056941944
2016-09-19,2601.73584023229
2016-09-20,2600.209030717445
2016-09-21,2617.0285473457
2016-09-22,2644.171647917074
2016-09-23,2639.2267234723618
2016-09-26,2602.8636992441775
2016-09-27,2623.8931564910176
2016-09-28,2620.8838026276167
2016-09-29,2628.002577639353
2016-09-30,2604.8310784546698
2016-10-03,2623.6200591223474
2016-10-04,2633.2353057689456
2016-10-05,2631.6388180746944
2016-10-06,2639.190897686965
2016-10-07,2628.5728738626017
2016-10-10,2635.8844006317127
2016-10-11,2609.5662822313625
2016-10-12,2598.8465163965125
2016-10-13,2570.74145535343
2016-10-14,2583.1621029287544
2016-10-17,2568.983798985576
2016-10-18,2605.109283893798
2016-10-19,2610.0186967200716
2016-10-20,2611.9745088068985
2016-10-21,2604.6846812915132
2016-10-24,2626.0523536182186
2016-10-25,2624.8634655660207
2016-10-26,2604.2036838238414
2016-10-27,2589.4897819325897
2016-10-28,2581.291484344418
2016-10-31,2577.872189321819
2016-11-01,2588.667224676755
2016-11-02,2555.6541018452594
2016-11-03,2552.708548089925
2016-11-04,2545.9435585972833
2016-11-07,2561.2024409665187
2016-11-08,2578.1986223636854
2016-11-09,2528.495628847862
2016-11-10,2554.712252715184
2016-11-11,2508.991293042161
2016-11-14,2481.40086864186
2016-11-15,2479.210294170755
2016-11-16,2486.11727450933
2016-11-17,2488.463445265776
2016-11-18,2480.006436872125
2016-11-21,2479.8385550130984
2016-11-22,2506.03918049957
2016-11-23,2510.548043430285
2016-11-24,2499.4752411774807
2016-11-25,2515.6867642192547
2016-11-28,2532.1882810773714
2016-11-29,2534.4367277539923
2016-11-30,2536.672985655287
2016-12-01,2540.77299013299
2016-12-02,2517.126112796629
2016-12-05,2505.7858801891457
2016-12-06,2520.151910964533
2016-12-07,2529.7594954729957
2016-12-08,2555.589728722047
2016-12-09,2547.384924620988
2016-12-12,2513.319207754207
2016-12-13,2521.757632338623
2016-12-14,2512.7705797553945
2016-12-15,2478.3147648339536
2016-12-16,2474.2425713377647
2016-12-19,2458.108490063701
2016-12-20,2448.710595696502
2016-12-21,2451.908016975231
2016-12-22,2433.8426096196554
2016-12-23,2422.8365337416717
2016-12-26,2424.782256909944
2016-12-27,2427.886384673131
2016-12-28,2437.8181576491193
2016-12-29,2443.6040553831535
2016-12-30,2459.3641634902424
2017-01-02,2460.1804070005883
2017-01-03,2475.0692007738594
2017-01-04,2487.00685141991
2017-01-05,2523.4045203684245
2017-01-06,2517.6741432284584
2017-01-09,2516.6360071534846
2017-01-10,2536.566796174819
2017-01-11,2543.8319117250608
2017-01-12,2549.896447587632
2017-01-13,2551.9334885093094
2017-01-16,2534.5301310408177
2017-01-17,2549.260274534085
2017-01-18,2563.6672103730402
2017-01-19,2554.4593826612586
2017-01-20,2551.438397156828
2017-01-23,2569.2679016974384
2017-01-24,2580.747728175974
2017-01-25,2589.663420993482
2017-01-26,2606.6914364574577
2017-01-27,2605.4551587477613
2017-01-30,2605.310202899528
2017-01-31,2597.1203358917323
2017-02-01,2604.8139129857013
2017-02-02,2604.5338189789045
2017-02-03,2604.208000194425
2017-02-06,2626.343333419295
2017-02-07,2619.0278696982855
2017-02-08,2627.894647409592
2017-02-09,2639.053124408293
2017-02-10,2644.6295691804044
2017-02-13,2657.9635784072434
2017-02-14,2658.7829730804056
2017-02-15,2666.355220880999
2017-02-16,2676.5785256731842
2017-02-17,2666.128812568014
2017-02-20,2679.3165327077554
2017-02-21,2684.298813330033
2017-02-22,2703.132369443068
2017-02-23,2702.295959453483
2017-02-24,2691.8794354620527
2017-02-27,2681.80105387567
2017-02-28,2680.9794512125704
2017-03-01,2682.491258226486
2017-03-02,2678.3719418720793
2017-03-03,2656.6583384166306
2017-03-06,2666.164519229667
2017-03-07,2678.6008272826507
2017-03-08,2682.8001261968375
2017-03-09,2656.778995308267
2017-03-10,2660.4266380176177
2017-03-13,2691.3432030520653
2017-03-14,2700.4661865258645
2017-03-15,2703.8904278522573
2017-03-16,2747.6509711221956
2017-03-17,2749.871094945992
2017-03-20,2761.845244757677
2017-03-21,2772.7626169078567
2017-03-22,2752.5742246145155
2017-03-23,2759.8663288414346
2017-03-24,2763.042975525513
2017-03-27,2757.0741464078696
2017-03-28,2767.190554576516
2017-03-29,2770.451775887431
2017-03-30,2758.392410221126
2017-03-31,2748.5486825033868
2017-04-03,2761.5846325033126
2017-04-04,2757.7881080565585
2017-04-05,2779.6790847568186
2017-04-06,2770.767305143176
2017-04-07,2769.2551483036177
2017-04-10,2763.1363858444984
2017-04-11,2755.7178512514547
2017-04-12,2766.005695805328
2017-04-13,2775.3383475617557
2017-04-14,2765.293016406289
2017-04-17,2758.8725197630106
2017-04-18,2742.1511548855215
2017-04-19,2729.902185144039
2017-04-20,2745.8263302734235
2017-04-21,2756.4041209358647
2017-04-24,2760.9967832411794
2017-04-25,2793.784609294959
2017-04-26,2801.935921835977
2017-04-27,2800.7524316287195
2017-04-28,2793.4294127575085
2017-05-01,2795.1184246095168
2017-05-02,2810.516211018818
2017-05-03,2809.768734432198
2017-05-04,2805.1055112286267
2017-05-05,2787.842103882803
2017-05-08,2804.6868515310452
2017-05-09,2816.672801313648
2017-05-10,2814.8223135334556
2017-05-11,2833.0438193367136
2017-05-12,2834.824558465996
2017-05-15,2851.4008101825116
2017-05-16,2867.1583917422345
2017-05-17,2856.5565210729987
2017-05-18,2838.2084939551005
2017-05-19,2847.2002257230506
2017-05-22,2868.9695578001147
2017-05-23,2862.2937754128316
2017-05-24,2862.8562892664036
2017-05-25,2898.7939533322037
2017-05-26,2903.2345397965514
2017-05-29,2904.014405311922
2017-05-30,2898.174465108028
2017-05-31,2898.1396792016053
2017-06-01,2907.4471956249895
2017-06-02,2921.484688237128
2017-06-05,2928.676580901411
2017-06-06,2932.7705073867764
2017-06-07,2941.0625740220826
2017-06-08,2959.519488142074
2017-06-09,2958.2516857171986
2017-06-12,2932.841599233916
2017-06-13,2941.5164118108423
2017-06-14,2939.9555343834577
2017-06-15,2921.44448158199
2017-06-16,2916.698455514283
2017-06-19,2947.243613899112
2017-06-20,2946.45232583875
2017-06-21,2944.081166976676
2017-06-22,2952.4712013920976
2017-06-23,2958.4232332806923
2017-06-26,2984.3891265542325
2017-06-27,2982.796486458864
2017-06-28,2965.01053467754
2017-06-29,2980.540054429317
2017-06-30,2968.570257284793
2017-07-03,2972.539801868723
2017-07-04,2943.8586981436747
2017-07-05,2965.523168229336
2017-07-06,2959.4991130063454
2017-07-07,2952.488211837595
2017-07-10,2964.1507417229177
2017-07-11,2988.49068795679
2017-07-12,3004.093169272081
2017-07-13,3036.907942542758
2017-07-14,3048.14444086176
2017-07-17,3049.000439857463
2017-07-18,3060.4073459632023
2017-07-19,3085.260449974356
2017-07-20,3084.795057084131
2017-07-21,3088.5013597429975
2017-07-24,3105.4954948999202
2017-07-25,3096.7482257073184
2017-07-26,3096.4888344441047
2017-07-27,3116.5371184918818
2017-07-28,3099.7785012251
2017-07-31,3118.341394311004
2017-08-01,3129.6929006767728
2017-08-02,3132.1601316669476
2017-08-03,3111.7519369217976
2017-08-04,3118.5294882090625
2017-08-07,3135.213718589656
2017-08-08,3145.398877810266
2017-08-09,3130.117680096672
2017-08-10,3097.1830158956445
2017-08-11,3048.2369496553038
2017-08-14,3079.7701736581466
2017-08-15,3081.4288692651444
2017-08-16,3092.1299752784666
2017-08-17,3106.6657789243127
2017-08-18,3092.884415938609
2017-08-21,3102.287341121298
2017-08-22,3124.5173049302502
2017-08-23,3129.765764741698
2017-08-24,3138.81050636606
2017-08-25,3153.6050186424786
2017-08-28,3163.1137565244517
2017-08-29,3154.77318629248
2017-08-30,3178.903388455288
2017-08-31,3177.3131277952098
2017-09-01,3186.366321587046
2017-09-04,3174.413596522875
2017-09-05,3176.3312416787976
2017-09-06,3170.460054293627
2017-09-07,3185.0681023874135
2017-09-08,3197.4752332479684
2017-09-11,3209.9359648632208
2017-09-12,3221.848756959382
2017-09-13,3222.27404639413
2017-09-14,3217.193169086871
2017-09-15,3221.962444640114
2017-09-18,3257.5360446241166
2017-09-19,3244.3888612882542
2017-09-20,3252.1533131382334
2017-09-21,3241.9657024987005
2017-09-22,3221.336796311096
2017-09-25,3180.157330453629
2017-09-26,3165.66018679412
2017-09-27,3172.8524748795285
2017-09-28,3152.5348940006684
2017-09-29,3175.7114362379866
2017-10-02,3182.562723148394
2017-10-03,3211.2575349682766
2017-10-04,3221.912114306905
2017-10-05,3223.982200927701
2017-10-06,3234.3203213157058
2017-10-09,3239.657336686103
2017-10-10,3269.3563529713874
2017-10-11,3278.271372825347
2017-10-12,3290.7108819573273
2017-10-13,3299.2650138782046
2017-10-16,3314.9169695428186
2017-10-17,3303.064744305305
2017-10-18,3308.4301112228886
2017-10-19,3276.076049297
2017-10-20,3292.632056706626
2017-10-23,3287.1447289691637
2017-10-24,3284.6264322362167
2017-10-25,3292.3494176124123
2017-10-26,3287.1274133460256
2017-10-27,3294.229662738645
2017-10-30,3302.2007297523755
2017-10-31,3318.351544081127
2017-11-01,3347.321573521678
2017-11-02,3341.865177994057
2017-11-03,3343.866605666513
2017-11-06,3352.9873194760276
2017-11-07,3373.503203400593
2017-11-08,3366.8859765304383
2017-11-09,3375.375453974454
2017-11-10,3372.209719359419
2017-11-13,3368.6969025069457
2017-11-14,3356.2508708716673
2017-11-15,3335.2858395751055
2017-11-16,3362.806857573051
2017-11-17,3380.6108522257136
2017-11-20,3384.970406089034
2017-11-21,3427.777071889947
2017-11-22,3446.4370503532105
2017-11-23,3421.1192045997627
2017-11-24,3426.0371730440215
2017-11-27,3388.415603271619
2017-11-28,3394.167136431479
2017-11-29,3385.313603335712
2017-11-30,3319.074234261115
2017-12-01,3311.408726055416
2017-12-04,3319.4576213380224
2017-12-05,3306.0924934988775
2017-12-06,3261.067977359005
2017-12-07,3261.995115901033
2017-12-08,3295.9007107194984
2017-12-11,3328.9128959496234
2017-12-12,3304.2257782687325
2017-12-13,3325.7383220633315
2017-12-14,3325.98106326999
2017-12-15,3307.5085859280975
2017-12-18,3318.248128451082
2017-12-19,3336.2935656950535
2017-12-20,3335.8647151648997
2017-12-21,3341.388410300578
2017-12-22,3361.3366407279386
2017-12-25,3359.1410645072756
2017-12-26,3355.1278837485033
2017-12-27,3358.3814721553304
2017-12-28,3389.4597787140733
2017-12-29,3404.979328000831
2018-01-01,3402.638272956292
2018-01-02,3461.197145977363
2018-01-03,3480.285483124972
2018-01-04,3499.2291686691915
2018-01-05,3521.8777456277926
2018-01-08,3540.6620322505887
2018-01-09,3541.5428760268746
2018-01-10,3529.159398992217
2018-01-11,3522.3907055247764
2018-01-12,3554.132438131619
2018-01-15,3556.3553296862424
2018-01-16,3582.2257938558546
2018-01-17,3583.8253669465853
2018-01-18,3593.3326482679204
2018-01-19,3616.6337288811114
2018-01-22,3635.0740693326015
2018-01-23,3683.008264114184
2018-01-24,3684.2952333974163
2018-01-25,3689.468089935355
2018-01-26,3719.223176369177
2018-01-29,3702.7864273615232
2018-01-30,3648.050677914962
2018-01-31,3670.461289039737
2018-02-01,3639.5902835893635
2018-02-02,3615.3074409552573
2018-02-05,3567.7106715040613
2018-02-06,3448.708622745039
2018-02-07,3420.765785564884
2018-02-08,3404.789813238161
2018-02-09,3322.8030853626647
2018-02-12,3349.8754870858625
2018-02-13,3384.282819331091
2018-02-14,3430.3369336709975
2018-02-15,3460.959700054557
2018-02-16,3454.1493559515516
2018-02-19,3463.4443473516017
2018-02-20,3450.630928787662
2018-02-21,3486.5426292642233
2018-02-22,3466.9011517553718
2018-02-23,3512.6039284881804
2018-02-26,3539.693207839263
2018-02-27,3513.8430050214065
2018-02-28,3474.835312797887
2018-03-01,3477.9359924486453
2018-03-02,3444.2138984740577
2018-03-05,3410.8759206885798
2018-03-06,3464.46866614133
2018-03-07,3447.5084782454865
2018-03-08,3481.7644223963784
2018-03-09,3509.1045431595485
2018-03-12,3561.4451909370937
2018-03-13,3559.4051849871366
2018-03-14,3552.633374493551
2018-03-15,3560.2352206393643
2018-03-16,3549.1950156301345
2018-03-19,3529.2881881235207
2018-03-20,3543.083746791151
2018-03-21,3529.5972188424603
2018-03-22,3495.8521801397837
2018-03-23,3405.749902712391
2018-03-26,3434.5055692778146
2018-03-27,3457.654368016135
2018-03-28,3389.9674461490736
2018-03-29,3411.3929095954804
2018-03-30,3417.2446287260022
2018-04-02,3416.2720078109023
2018-04-03,3410.7739552582048
2018-04-04,3365.336286082614
2018-04-05,3384.0345771726884
2018-04-06,3384.4551453474223
2018-04-09,3407.8028192779448
2018-04-10,3453.127370180507
2018-04-11,3460.1336775308578
2018-04-12,3446.9834909458045
2018-04-13,3435.8446744665475
2018-04-16,3407.7169895707257
2018-04-17,3386.15595744694
2018-04-18,3409.8892744868554
2018-04-19,3446.4133920910454
2018-04-20,3399.8251547984287
2018-04-23,3376.334009733557
2018-04-24,3388.7801909471104
2018-04-25,3357.0403037424244
2018-04-26,3344.0175068404055
2018-04-27,3372.6034939956126
2018-04-30,3406.836669004855
2018-05-01,3407.73936198279
2018-05-02,3390.6772419577283
2018-05-03,3371.3655541227163
2018-05-04,3353.5213220449928
2018-05-07,3375.403851445386
2018-05-08,3400.2894721941184
2018-05-09,3395.9773833839554
2018-05-10,3420.627871590341
2018-05-11,3443.1443719959243
2018-05-14,3466.8609340022435
2018-05-15,3435.621634027701
2018-05-16,3430.599550000441
2018-05-17,3410.8373515899693
2018-05-18,3412.6184701345614
2018-05-21,3419.2613457268626
2018-05-22,3420.968647675061
2018-05-23,3393.0474272285173
2018-05-24,3398.7433373473114
2018-05-25,3404.451561328576
2018-05-28,3420.227021089245
2018-05-29,3389.425062504408
2018-05-30,3334.5998802275562
2018-05-31,3366.740727478682
2018-06-01,3377.027812303125
2018-06-04,3420.757105443638
2018-06-05,3436.5601405042194
2018-06-06,3453.119240593738
2018-06-07,3464.4413313477
2018-06-08,3416.8786157791806
2018-06-11,3425.563820721989
2018-06-12,3437.907817118562
2018-06-13,3414.160381423534
2018-06-14,3385.8580854833576
2018-06-15,3362.608904650337
2018-06-18,3349.015293174743
2018-06-19,3258.0525969167697
2018-06-20,3280.0807953653834
2018-06-21,3240.2720639574904
2018-06-22,3254.635985667984
2018-06-25,3202.29038168888
2018-06-26,3188.3734261323953
2018-06-27,3134.070616922095
2018-06-28,3111.7316542674916
2018-06-29,3172.071153015559
2018-07-02,3136.6392012690426
2018-07-03,3119.3071944579465
2018-07-04,3107.083708057914
2018-07-05,3092.9482661526563
2018-07-06,3107.9029011334806
2018-07-09,3165.228321726447
2018-07-10,3170.6771354980974
2018-07-11,3131.0650919707373
2018-07-12,3158.484611198083
2018-07-13,3173.7646566814874
2018-07-16,3160.4178000261754
2018-07-17,3151.0221979498892
2018-07-18,3142.1515022283725
2018-07-19,3123.01589815703
2018-07-20,3149.2107678692882
2018-07-23,3156.9207235282065
2018-07-24,3180.860208400239
2018-07-25,3207.1846178277647
2018-07-26,3201.2520758882065
2018-07-27,3200.3883154502782
2018-07-30,3187.5779671288196
2018-07-31,3183.4097507735705
2018-08-01,3171.6911803551684
2018-08-02,3109.1361841137586
2018-08-03,3100.547865304541
2018-08-06,3098.5146503025517
2018-08-07,3137.816208008467
2018-08-08,3139.697129046214
2018-08-09,3163.2363729203284
2018-08-10,3140.420621661512
2018-08-13,3088.013875002512
2018-08-14,3074.6018585085444
2018-08-15,3029.624398861459
2018-08-16,3013.493643691349
2018-08-17,3021.24491909795
2018-08-20,3055.840929229397
2018-08-21,3089.8940441213344
2018-08-22,3098.0574156415328
2018-08-23,3094.516430299804
2018-08-24,3090.084276783666
2018-08-27,3149.2229341908965
2018-08-28,3158.924719335555
2018-08-29,3161.5024616972864
2018-08-30,3139.1606320924866
2018-08-31,3124.2513689302887
2018-09-03,3105.0392641015496
2018-09-04,3109.967606486621
2018-09-05,3047.903596235136
2018-09-06,3026.7290946379967
2018-09-07,3030.347008818906
2018-09-10,2988.8216588237515
2018-09-11,2972.3811660733286
2018-09-12,2967.785184859162
2018-09-13,3009.206972031564
2018-09-14,3043.0139218326267
2018-09-17,2999.4769653059066
2018-09-18,3013.0046104343946
2018-09-19,3050.955818717978
2018-09-20,3062.88559546154
2018-09-21,3115.0240670731996
2018-09-24,3084.3873596703083
2018-09-25,3081.2895776623727
2018-09-26,3096.941697780339
2018-09-27,3097.971158927483
2018-09-28,3099.3851404432758
2018-10-01,3097.0526399189885
2018-10-02,3049.8177795112697
2018-10-03,3046.0723120348803
2018-10-04,2989.6015854624065
2018-10-05,2963.2971275217988
2018-10-08,2909.807868801933
2018-10-09,2902.1073094285894
2018-10-10,2889.062767107882
2018-10-11,2773.925125892792
2018-10-12,2845.866045909026
2018-10-15,2809.6366388474125
2018-10-16,2821.8621751338283
2018-10-17,2826.2706090348597
2018-10-18,2793.600128100876
2018-10-19,2811.126092336097
2018-10-22,2863.152695710979
2018-10-23,2790.8872686731556
2018-10-24,2777.8103646740774
2018-10-25,2756.9130569564263
2018-10-26,2730.248147710318
2018-10-29,2707.920330356823
2018-10-30,2711.629469320821
2018-10-31,2767.745796148323
2018-11-01,2806.5892266286833
2018-11-02,2903.60622473758
2018-11-05,2861.7831954462686
2018-11-06,2868.325190002351
2018-11-07,2877.414381627956
2018-11-08,2878.9170492637536
2018-11-09,2828.3955753485393
2018-11-12,2817.475832632576
2018-11-13,2832.9302009335615
2018-11-14,2826.3796755636945
2018-11-15,2869.6368047191513
2018-11-16,2874.762034557646
2018-11-19,2885.781309266965
2018-11-20,2837.5720427331207
2018-11-21,2844.075785065908
2018-11-22,2844.1526081522525
2018-11-23,2823.905663136398
2018-11-26,2857.897622762355
2018-11-27,2859.4133661004807
2018-11-28,2890.424864898145
2018-11-29,2889.2760647292957
2018-11-30,2897.1382771239882
2018-12-03,2971.3779614244245
2018-12-04,2970.7314281313506
2018-12-05,2934.196844879222
2018-12-06,2867.3426701401786
2018-12-07,2867.1778492223066
2018-12-10,2824.4736373939327
2018-12-11,2828.9549340780472
2018-12-12,2865.4413168165797
2018-12-13,2896.0500361138147
2018-12-14,2852.428065522974
2018-12-17,2847.200146918637
2018-12-18,2824.4123727485658
2018-12-19,2829.4585673642478
2018-12-20,2805.8773632933667
2018-12-21,2796.308646190842
2018-12-24,2787.180286306271
2018-12-25,2778.667475853345
2018-12-26,2779.1061364119487
2018-12-27,2787.4731573895265
2018-12-28,2806.7742789875883
2018-12-31,2817.412827443795
2019-01-01,2818.1629927618924
2019-01-02,2769.8955544295604
2019-01-03,2742.239320633053
2019-01-04,2787.222792728456
2019-01-07,2827.11231558869
2019-01-08,2821.723527045328
2019-01-09,2872.847385848015
2019-01-10,2884.497665401516
2019-01-11,2899.5205487511325
2019-01-14,2865.332731976614
2019-01-15,2916.0145268755164
2019-01-16,2924.556951399608
2019-01-17,2918.479013637957
2019-01-18,2948.693664066936
2019-01-21,2953.5918592320163
2019-01-22,2925.8644405234013
2019-01-23,2925.372100096473
2019-01-24,2944.1137739061264
2019-01-25,2987.1259592716906
2019-01-28,2987.1289640727277
2019-01-29,2983.9992469061913
2019-01-30,2999.1349965213744
2019-01-31,3028.8672071901055
2019-02-01,3036.416501558953
2019-02-04,3034.6446953528534
2019-02-05,3041.7728770796425
2019-02-06,3044.699148958286
2019-02-07,3038.4929251965877
2019-02-08,3025.989562640227
2019-02-11,3040.1272465066204
2019-02-12,3052.001991541931
2019-02-13,3079.0357965894223
2019-02-14,3075.414696327956
2019-02-15,3028.793693927137
2019-02-18,3068.805290101648
2019-02-19,3064.2270119800364
2019-02-20,3103.4371912886754
2019-02-21,3111.5578666050455
2019-02-22,3138.134102305869
2019-02-25,3194.3295286546163
2019-02-26,3179.2477757979827
2019-02-27,3174.029611331738
2019-02-28,3151.1512456712726
2019-03-01,3171.7132353422567
2019-03-04,3187.447668191942
2019-03-05,3193.5539159583573
2019-03-06,3200.7206067786883
