Date,ZHONG HUA WITH CHINA ALL SHARES
2015-09-15,2178.493038438778
2015-09-16,2254.4579743662994
2015-09-17,2234.1478788325703
2015-09-18,2251.357062813834
2015-09-21,2258.662248619455
2015-09-22,2266.909109495178
2015-09-23,2212.413241994926
2015-09-24,2210.8081985958333
2015-09-25,2197.152156930943
2015-09-28,2201.6161966055492
2015-09-29,2146.005270616138
2015-09-30,2175.389073706154
2015-10-01,2175.3890737061542
2015-10-02,2216.166295015365
2015-10-05,2235.8482152663405
2015-10-06,2235.7493082160186
2015-10-07,2279.7406958068555
2015-10-08,2294.3836469196344
2015-10-09,2314.8782428038107
2015-10-12,2367.127671278214
2015-10-13,2358.368848280047
2015-10-14,2337.7458375644446
2015-10-15,2389.2424048304315
2015-10-16,2412.191801030798
2015-10-19,2412.9044762828157
2015-10-20,2422.898876551047
2015-10-21,2388.6923734788065
2015-10-22,2398.373882006172
2015-10-23,2430.2037558483435
2015-10-26,2435.1772550206974
2015-10-27,2434.2881973048648
2015-10-28,2401.3703491091183
2015-10-29,2394.8755807088296
2015-10-30,2393.660674738852
2015-11-02,2357.3385972932174
2015-11-03,2365.7995057436356
2015-11-04,2442.1927964836655
2015-11-05,2461.148565900461
2015-11-06,2478.1681574130953
2015-11-09,2479.8559688278074
2015-11-10,2455.2435589142365
2015-11-11,2453.741730271441
2015-11-12,2473.534085177505
2015-11-13,2430.8434619425875
2015-11-16,2412.809707016028
2015-11-17,2425.1657826872133
2015-11-18,2408.1975112760474
2015-11-19,2443.35224952737
2015-11-20,2459.2941202013617
2015-11-23,2446.3881642533697
2015-11-24,2441.276109275402
2015-11-25,2444.5365770225203
2015-11-26,2434.7876154340056
2015-11-27,2344.5917271407166
2015-11-30,2341.5370518061814
2015-12-01,2366.0533098523033
2015-12-02,2402.4582435393977
2015-12-03,2403.2264811658165
2015-12-04,2378.2012093212484
2015-12-07,2379.9695544243095
2015-12-08,2344.0762022562103
2015-12-09,2335.3304007882825
2015-12-10,2322.8854771668043
2015-12-11,2292.0723044970277
2015-12-14,2312.314946101106
2015-12-15,2313.5325105365714
2015-12-16,2335.2082805834916
2015-12-17,2358.8812360043626
2015-12-18,2351.3907884488567
2015-12-21,2378.4370838901395
2015-12-22,2386.8278710181526
2015-12-23,2395.388750398317
2015-12-24,2388.6711494661276
2015-12-25,2391.7090052133694
2015-12-28,2348.094090358668
2015-12-29,2361.405488949609
2015-12-30,2352.470994568693
2015-12-31,2344.3488414036333
2016-01-01,2344.3488414036337
2016-01-04,2228.2556700454775
2016-01-05,2225.2046156938045
2016-01-06,2225.8827910612063
2016-01-07,2106.7531295929075
2016-01-08,2124.972280973321
2016-01-11,2042.9729090118008
2016-01-12,2044.5976995595408
2016-01-13,2031.5606888736613
2016-01-14,2044.8455190912348
2016-01-15,1990.4819042808238
2016-01-18,1982.7099518198202
2016-01-19,2033.1366233545543
2016-01-20,1976.252971630918
2016-01-21,1933.7599311399172
2016-01-22,1977.7604580024374
2016-01-25,1994.1229115639405
2016-01-26,1915.9531865746906
2016-01-27,1916.7948345383652
2016-01-28,1898.4162994998442
2016-01-29,1952.172331595322
2016-02-01,1935.082581569937
2016-02-02,1938.1330073621339
2016-02-03,1907.432666532256
2016-02-04,1932.8202411949799
2016-02-05,1924.3190903241534
2016-02-08,1921.0075809416692
2016-02-09,1918.5795338752246
2016-02-10,1921.3291557294103
2016-02-11,1880.792394887088
2016-02-12,1874.4188160400322
2016-02-15,1911.5228081823107
2016-02-16,1957.120668716386
2016-02-17,1958.6727186393828
2016-02-18,1981.355223680862
2016-02-19,1982.794562256187
2016-02-22,2017.1684170703902
2016-02-23,2000.2677788071144
2016-02-24,1995.6460135980335
2016-02-25,1921.1164785718245
2016-02-26,1955.2220200895279
2016-02-29,1919.5642683445603
2016-03-01,1956.1192605022436
2016-03-02,2020.5921283561884
2016-03-03,2023.3504284199396
2016-03-04,2049.311809194635
2016-03-07,2056.168368753194
2016-03-08,2043.2832738252887
2016-03-09,2029.0907416291768
2016-03-10,2012.404977596881
2016-03-11,2036.8918474286015
2016-03-14,2064.7630474911743
2016-03-15,2051.8043902334784
2016-03-16,2051.802615632944
2016-03-17,2084.600636476645
2016-03-18,2119.332148168012
2016-03-21,2144.2289194586474
2016-03-22,2137.419618195985
2016-03-23,2132.800367930471
2016-03-24,2102.1411863197345
2016-03-25,2106.4457351011397
2016-03-28,2099.4315156479665
2016-03-29,2096.3570055694167
2016-03-30,2149.1171722618205
2016-03-31,2153.453791934311
2016-04-01,2138.983613824256
2016-04-04,2138.548939404925
2016-04-05,2132.018643091033
2016-04-06,2136.1671759088777
2016-04-07,2127.237940406392
2016-04-08,2125.628604377967
2016-04-11,2146.680600442411
2016-04-12,2149.9854069680505
2016-04-13,2198.6228961290835
2016-04-14,2206.4474536268103
2016-04-15,2203.3374347200174
2016-04-18,2182.2036672675686
2016-04-19,2197.867776170266
2016-04-20,2166.756161643989
2016-04-21,2175.4668137994436
2016-04-22,2166.1153898670404
2016-04-25,2148.7317169557614
2016-04-26,2156.2366307490197
2016-04-27,2147.1928675199106
2016-04-28,2146.604034980263
2016-04-29,2132.8320295735402
2016-05-02,2128.039457310587
2016-05-03,2122.5449972316965
2016-05-04,2114.7072206540975
2016-05-05,2112.8239705720393
2016-05-06,2072.1225216853095
2016-05-09,2049.529292881911
2016-05-10,2055.1347476672545
2016-05-11,2051.53963463195
2016-05-12,2044.7559043867625
2016-05-13,2025.910126582472
2016-05-16,2045.438064493482
2016-05-17,2056.853535736128
2016-05-18,2032.7585697229767
2016-05-19,2018.3426300416359
2016-05-20,2033.6676570383563
2016-05-23,2035.577082828997
2016-05-24,2034.8098550157529
2016-05-25,2051.7552573708454
2016-05-26,2056.9193284074963
2016-05-27,2073.415147777374
2016-05-30,2075.939126862107
2016-05-31,2111.9762893169764
2016-06-01,2102.8615786599817
2016-06-02,2110.511555606724
2016-06-03,2117.6323290207993
2016-06-06,2129.9437296696055
2016-06-07,2144.6802230775493
2016-06-08,2138.7247187931143
2016-06-09,2138.37163328734
2016-06-10,2117.831935322087
2016-06-13,2062.9431274764156
2016-06-14,2060.935786090983
2016-06-15,2080.2652162069094
2016-06-16,2057.9916716635944
2016-06-17,2065.0748834495794
2016-06-20,2085.5033324325796
2016-06-21,2090.750222108887
2016-06-22,2109.5457493261747
2016-06-23,2110.363116870567
2016-06-24,2063.6251939799713
2016-06-27,2067.6854688635112
2016-06-28,2073.7576685655686
2016-06-29,2098.58958164459
2016-06-30,2124.4514283477247
2016-07-01,2123.1605439236696
2016-07-04,2149.6937187949343
2016-07-05,2135.1996719805
2016-07-06,2120.8086397361644
2016-07-07,2136.1036115394477
2016-07-08,2125.510581971621
2016-07-11,2152.8625785758395
2016-07-12,2188.183243627689
2016-07-13,2194.0173048567667
2016-07-14,2206.2641807347472
2016-07-15,2211.570239981727
2016-07-18,2214.0737393450963
2016-07-19,2204.825742970706
2016-07-20,2216.258206503289
2016-07-21,2226.7090813837576
2016-07-22,2217.051268261259
2016-07-25,2218.6199823599145
2016-07-26,2238.12123433101
2016-07-27,2226.0442495776156
2016-07-28,2228.1126695738667
2016-07-29,2204.1819737871333
2016-08-01,2213.7201091806164
2016-08-02,2215.4889401814407
2016-08-03,2198.0966549943223
2016-08-04,2203.736190055421
2016-08-05,2221.849097189127
2016-08-08,2248.2518810964007
2016-08-09,2255.1973944170886
2016-08-10,2257.805535102443
2016-08-11,2267.258600586732
2016-08-12,2299.927866629401
2016-08-15,2336.9316423345467
2016-08-16,2336.1007967772903
2016-08-17,2328.070622954355
2016-08-18,2336.4892410678863
2016-08-19,2331.6205246951677
2016-08-22,2322.075625732012
2016-08-23,2323.237171098628
2016-08-24,2308.3430986159337
2016-08-25,2299.2283879998517
2016-08-26,2305.9690010565073
2016-08-29,2300.9649596680943
2016-08-30,2314.969343571248
2016-08-31,2311.226116832383
2016-09-01,2313.1178710878553
2016-09-02,2324.4363107290947
2016-09-05,2349.151185148702
2016-09-06,2375.532930069634
2016-09-07,2373.735764493368
2016-09-08,2383.5666859852645
2016-09-09,2377.828536477978
2016-09-12,2322.222384663526
2016-09-13,2316.987120890407
2016-09-14,2314.1097601810775
2016-09-15,2325.8857490545515
2016-09-16,2325.336472199215
2016-09-19,2344.553674139665
2016-09-20,2340.4603282753683
2016-09-21,2358.9244251870437
2016-09-22,2377.988402795736
2016-09-23,2368.957845284132
2016-09-26,2329.147702116082
2016-09-27,2350.2071156225684
2016-09-28,2348.2405912947447
2016-09-29,2353.4934302802453
2016-09-30,2332.4779825844325
2016-10-03,2348.404532721799
2016-10-04,2356.2268030790988
2016-10-05,2361.8616206396296
2016-10-06,2369.112223704133
2016-10-07,2361.9055255512535
2016-10-10,2373.5232002135326
2016-10-11,2354.266811675629
2016-10-12,2342.9419344081707
2016-10-13,2320.6315512062406
2016-10-14,2330.672204742455
2016-10-17,2314.195751019967
2016-10-18,2347.4474488976302
2016-10-19,2343.3781226994706
2016-10-20,2347.0140221205306
2016-10-21,2346.914105938157
2016-10-24,2370.155319368575
2016-10-25,2366.875876897505
2016-10-26,2347.9385711100936
2016-10-27,2333.4439215377192
2016-10-28,2319.864387742985
2016-10-31,2314.552751105827
2016-11-01,2329.1972571774572
2016-11-02,2300.8317628886894
2016-11-03,2299.642201568765
2016-11-04,2294.816485058791
2016-11-07,2306.18487532192
2016-11-08,2317.463541886445
2016-11-09,2283.25682687161
2016-11-10,2303.975628370566
2016-11-11,2285.5598429320053
2016-11-14,2262.754983941818
2016-11-15,2269.700215808813
2016-11-16,2271.875269004354
2016-11-17,2276.294929653652
2016-11-18,2270.559184604417
2016-11-21,2277.6935626819604
2016-11-22,2299.7378623942595
2016-11-23,2298.2003318540064
2016-11-24,2294.524650330003
2016-11-25,2309.466756253699
2016-11-28,2324.5440557344236
2016-11-29,2330.4123231935005
2016-11-30,2324.106024723227
2016-12-01,2324.8366417806483
2016-12-02,2300.047703577344
2016-12-05,2283.459913662546
2016-12-06,2286.844649391171
2016-12-07,2296.576433187637
2016-12-08,2302.2448490491033
2016-12-09,2297.3756310938857
2016-12-12,2251.5032804956186
2016-12-13,2258.0903388270826
2016-12-14,2246.4549948014815
2016-12-15,2208.7143797829544
2016-12-16,2205.4391246635
2016-12-19,2191.4149408435155
2016-12-20,2182.8680650415904
2016-12-21,2194.4718428772035
2016-12-22,2180.8648663467748
2016-12-23,2170.602795705834
2016-12-26,2173.7719745370655
2016-12-27,2173.4409715750076
2016-12-28,2180.263427162445
2016-12-29,2182.9575215704463
2016-12-30,2197.413793276303
2017-01-02,2197.4137932763033
2017-01-03,2214.123413801542
2017-01-04,2226.2407013341412
2017-01-05,2260.1186722540538
2017-01-06,2251.783455402498
2017-01-09,2260.5273840187183
2017-01-10,2277.0899585994157
2017-01-11,2279.520383678383
2017-01-12,2269.7963463112796
2017-01-13,2275.15296244322
2017-01-16,2262.429943475294
2017-01-17,2273.811108179321
2017-01-18,2293.8863004439654
2017-01-19,2284.360023932523
2017-01-20,2281.7024958480692
2017-01-23,2293.162299035939
2017-01-24,2303.0455874130007
2017-01-25,2309.4064066260025
2017-01-26,2324.947850136881
2017-01-27,2322.068131101284
2017-01-30,2320.8188572261197
2017-01-31,2321.4130826313203
2017-02-01,2320.6822522127736
2017-02-02,2312.327386075708
2017-02-03,2307.9769830724313
2017-02-06,2325.858815353231
2017-02-07,2322.849394320471
2017-02-08,2342.9532323810895
2017-02-09,2353.5918330403038
2017-02-10,2357.2877052373874
2017-02-13,2375.0694196982886
2017-02-14,2374.2681857243506
2017-02-15,2383.7513899356504
2017-02-16,2396.094113251639
2017-02-17,2382.6378234974623
2017-02-20,2400.6273953016075
2017-02-21,2401.7552979505886
2017-02-22,2424.307246070275
2017-02-23,2416.5026907087463
2017-02-24,2404.8243722416755
2017-02-27,2395.4402414183637
2017-02-28,2389.5993177883183
2017-03-01,2396.783888085815
2017-03-02,2387.012960685914
2017-03-03,2375.45245551571
2017-03-06,2382.7453486757654
2017-03-07,2390.068250041859
2017-03-08,2396.1336671235226
2017-03-09,2373.3313202975164
2017-03-10,2377.340069463395
2017-03-13,2403.9773193731367
2017-03-14,2403.497423708436
2017-03-15,2404.1180340432484
2017-03-16,2441.752379110038
2017-03-17,2433.0675007758286
2017-03-20,2448.3565233071113
2017-03-21,2451.663484919051
2017-03-22,2435.698465662845
2017-03-23,2443.566145015817
2017-03-24,2450.16837478409
2017-03-27,2436.9046382096612
2017-03-28,2443.0782797124657
2017-03-29,2446.1505479509774
2017-03-30,2430.4136478956584
2017-03-31,2422.977669099025
2017-04-03,2435.793269070564
2017-04-04,2433.56974109765
2017-04-05,2457.513856548913
2017-04-06,2456.9795498286053
2017-04-07,2460.1723016524293
2017-04-10,2459.916891382978
2017-04-11,2453.395189412315
2017-04-12,2463.776405758604
2017-04-13,2464.2911401791966
2017-04-14,2456.887090889896
2017-04-17,2454.9156345232896
2017-04-18,2433.6347603501467
2017-04-19,2423.5447940687036
2017-04-20,2443.127847239588
2017-04-21,2443.124376796695
2017-04-24,2436.7916831967927
2017-04-25,2459.9943403810585
2017-04-26,2464.609260112778
2017-04-27,2466.9500383490645
2017-04-28,2461.035982829548
2017-05-01,2463.5313195169347
2017-05-02,2465.0706170043586
2017-05-03,2460.278898336425
2017-05-04,2448.194749003929
2017-05-05,2428.975862110198
2017-05-08,2430.2269523078617
2017-05-09,2453.840828275644
2017-05-10,2455.534804126611
2017-05-11,2465.0214810731554
2017-05-12,2472.7627673518
2017-05-15,2487.4511771389093
2017-05-16,2505.391696461439
2017-05-17,2491.967201391549
2017-05-18,2482.956395598384
2017-05-19,2496.151870994022
2017-05-22,2512.237573125881
2017-05-23,2509.1699545789443
2017-05-24,2511.5513450595818
2017-05-25,2542.401760679854
2017-05-26,2543.2334342350186
2017-05-29,2548.109860499
2017-05-30,2546.7418951918035
2017-05-31,2547.2888745749046
2017-06-01,2560.109448900484
2017-06-02,2564.1355097810533
2017-06-05,2564.3889895790653
2017-06-06,2576.1904432686456
2017-06-07,2594.165524334794
2017-06-08,2621.8219404545416
2017-06-09,2613.233638858344
2017-06-12,2592.191210529081
2017-06-13,2601.36185835584
2017-06-14,2592.160440767947
2017-06-15,2571.24229442376
2017-06-16,2569.13383157856
2017-06-19,2602.9086569186047
2017-06-20,2595.66121819254
2017-06-21,2607.384896769787
2017-06-22,2610.2196618465814
2017-06-23,2619.148587137223
2017-06-26,2642.3689327454567
2017-06-27,2642.088883999106
2017-06-28,2630.117446595716
2017-06-29,2641.854443164748
2017-06-30,2631.028337894445
2017-07-03,2631.511950088841
2017-07-04,2599.966382751127
2017-07-05,2624.0123442578474
2017-07-06,2620.0811181294166
2017-07-07,2615.743832155843
2017-07-10,2624.0564090485555
2017-07-11,2650.589134623496
2017-07-12,2664.8667469007305
2017-07-13,2692.4979117150024
2017-07-14,2705.1393381074877
2017-07-17,2694.9750564574465
2017-07-18,2708.0501928004114
2017-07-19,2740.7440349051617
2017-07-20,2744.7325762109767
2017-07-21,2741.549360652983
2017-07-24,2759.837099541379
2017-07-25,2749.1413833699057
2017-07-26,2755.386628605786
2017-07-27,2768.6250194613453
2017-07-28,2770.0464374743497
2017-07-31,2792.823761814078
2017-08-01,2807.0562850858605
2017-08-02,2801.033040562961
2017-08-03,2790.8077708418787
2017-08-04,2792.8411330353692
2017-08-07,2817.6367699273296
2017-08-08,2832.006265647078
2017-08-09,2835.701605678686
2017-08-10,2803.8538685285844
2017-08-11,2750.4135712488633
2017-08-14,2788.8808339688735
2017-08-15,2788.1105050066967
2017-08-16,2798.6706042229957
2017-08-17,2808.1452464254153
2017-08-18,2797.41173355138
2017-08-21,2816.309183188805
2017-08-22,2839.34965986762
2017-08-23,2839.693208737238
2017-08-24,2842.619991801304
2017-08-25,2864.783372277472
2017-08-28,2872.389590331534
2017-08-29,2871.7750604793428
2017-08-30,2896.7849550876244
2017-08-31,2897.7877158580136
2017-09-01,2907.050546291866
2017-09-04,2908.169073054403
2017-09-05,2903.680389554334
2017-09-06,2904.198353663733
2017-09-07,2908.8298838289725
2017-09-08,2917.5466372989486
2017-09-11,2935.5440157489165
2017-09-12,2945.427710593804
2017-09-13,2953.2496071565697
2017-09-14,2941.1657924203205
2017-09-15,2942.279842461373
2017-09-18,2974.115818812307
2017-09-19,2963.0901151752646
2017-09-20,2975.3683217058647
2017-09-21,2966.805990179269
2017-09-22,2952.960846100702
2017-09-25,2895.983357887959
2017-09-26,2892.090282956287
2017-09-27,2912.378644325432
2017-09-28,2891.434367160256
2017-09-29,2912.5068486572
2017-10-02,2915.679446696725
2017-10-03,2958.815809460854
2017-10-04,2969.608113351138
2017-10-05,2970.1454584744824
2017-10-06,2982.3206390928585
2017-10-09,2989.733539664155
2017-10-10,3011.2715818774022
2017-10-11,3006.717594336301
2017-10-12,3007.797894718765
2017-10-13,3014.0718267503908
2017-10-16,3028.8993763895037
2017-10-17,3014.855005056792
2017-10-18,3027.377389368175
2017-10-19,2986.005109050985
2017-10-20,3008.163331815823
2017-10-23,2995.5859951045372
2017-10-24,2992.5296733005894
2017-10-25,2998.4723840009833
2017-10-26,2993.1254179789726
2017-10-27,3002.7614620215368
2017-10-30,2996.501848928791
2017-10-31,3008.0274468703974
2017-11-01,3029.669494135812
2017-11-02,3024.528131547749
2017-11-03,3024.188763415256
2017-11-06,3043.308092559709
2017-11-07,3076.2271669729294
2017-11-08,3070.029531944343
2017-11-09,3086.9601064458134
2017-11-10,3091.4598785971903
2017-11-13,3099.890541432586
2017-11-14,3081.844877736572
2017-11-15,3056.5556599375273
2017-11-16,3082.954859070969
2017-11-17,3093.0782471102743
2017-11-20,3108.4154418298995
2017-11-21,3160.001568365617
2017-11-22,3171.980367679472
2017-11-23,3126.8703460134793
2017-11-24,3132.02857941527
2017-11-27,3096.879754190678
2017-11-28,3101.7651622654816
2017-11-29,3082.7122301570694
2017-11-30,3020.5342165719694
2017-12-01,3008.8299040322095
2017-12-04,3009.487571277048
2017-12-05,2989.648331647437
2017-12-06,2951.0927937060605
2017-12-07,2951.7547942198303
2017-12-08,2990.7363300877532
2017-12-11,3032.3894552434
2017-12-12,2998.720831755241
2017-12-13,3029.1943225238115
2017-12-14,3019.7214714675806
2017-12-15,2989.649152855374
2017-12-18,3002.489221349797
2017-12-19,3025.460163533684
2017-12-20,3024.298827508227
2017-12-21,3049.4461141152988
2017-12-22,3065.0447177369265
2017-12-25,3061.293724129883
2017-12-26,3063.7039288125584
2017-12-27,3049.386379996656
2017-12-28,3074.608572683242
2017-12-29,3084.7192900117257
2018-01-01,3084.7192900117266
2018-01-02,3156.416654855217
2018-01-03,3172.8863129626375
2018-01-04,3195.022556264981
2018-01-05,3210.2365307474156
2018-01-08,3228.2053526523155
2018-01-09,3238.02375286667
2018-01-10,3236.7354395364423
2018-01-11,3228.329157565318
2018-01-12,3260.5507239198855
2018-01-15,3246.108533787099
2018-01-16,3284.193026997872
2018-01-17,3289.6467649760048
2018-01-18,3302.400413801844
2018-01-19,3322.08635239541
2018-01-22,3350.5350831558358
2018-01-23,3399.4275742736677
2018-01-24,3408.8903513205937
2018-01-25,3397.763868477403
2018-01-26,3446.2245803268715
2018-01-29,3406.530656592544
2018-01-30,3360.4095155335954
2018-01-31,3389.9163260062533
2018-02-01,3344.0966131823598
2018-02-02,3342.1766005942063
2018-02-05,3304.919873104675
2018-02-06,3180.2811270631746
2018-02-07,3138.324799594431
2018-02-08,3109.5238146371566
2018-02-09,3018.485552807958
2018-02-12,3036.2898985278343
2018-02-13,3077.6465024586523
2018-02-14,3133.2700505301455
2018-02-15,3173.0137624389877
2018-02-16,3167.0347422107798
2018-02-19,3166.9992820196408
2018-02-20,3168.2805848314156
2018-02-21,3202.8839192599876
2018-02-22,3196.3598855990044
2018-02-23,3236.413518600645
2018-02-26,3264.1877109750153
2018-02-27,3222.30380033351
2018-02-28,3185.7014390403533
2018-03-01,3197.2572550571304
2018-03-02,3158.4757641688752
2018-03-05,3124.457022905075
2018-03-06,3183.226519948888
2018-03-07,3162.019003865798
2018-03-08,3198.2354715923166
2018-03-09,3232.2736424349705
2018-03-12,3277.2778138707977
2018-03-13,3257.5907940326993
2018-03-14,3253.541211373417
2018-03-15,3274.963683889258
2018-03-16,3262.214876631628
2018-03-19,3249.956647619764
2018-03-20,3265.5659362253423
2018-03-21,3244.9285204135044
2018-03-22,3189.4459904018117
2018-03-23,3101.2618220313293
2018-03-26,3132.676227603153
2018-03-27,3144.5512511938787
2018-03-28,3069.6053341924753
2018-03-29,3093.656712413259
2018-03-30,3095.829871033797
2018-04-02,3084.09422570241
2018-04-03,3080.8954480749867
2018-04-04,3040.9248203617444
2018-04-05,3042.798138880554
2018-04-06,3052.8199715924857
2018-04-09,3074.9633029287434
2018-04-10,3137.5061223856383
2018-04-11,3146.1126024751525
2018-04-12,3129.8415892491
2018-04-13,3106.7115535676635
2018-04-16,3066.1917576976825
2018-04-17,3038.9737105337204
2018-04-18,3058.6908738210977
2018-04-19,3092.4071878039035
2018-04-20,3050.3411518923526
2018-04-23,3027.1162006634117
2018-04-24,3067.106019525322
2018-04-25,3038.115341315573
2018-04-26,3010.2004641077315
2018-04-27,3033.6853202330963
2018-04-30,3063.974239964746
2018-05-01,3066.8361551007406
2018-05-02,3060.1169926091475
2018-05-03,3047.5217476979374
2018-05-04,3038.7185265566977
2018-05-07,3070.0958020573125
2018-05-08,3107.1220441544106
2018-05-09,3108.9061735511987
2018-05-10,3135.0829737909407
2018-05-11,3146.8926661558758
2018-05-14,3184.6203889987937
2018-05-15,3163.524237487001
2018-05-16,3155.7622308936516
2018-05-17,3140.956798073992
2018-05-18,3148.405998817406
2018-05-21,3160.1812990758513
2018-05-22,3159.6228284751833
2018-05-23,3122.49414350957
2018-05-24,3122.902732949017
2018-05-25,3116.348497376757
2018-05-28,3130.388090116707
2018-05-29,3099.026242301548
2018-05-30,3053.5780497171168
2018-05-31,3089.010321015738
2018-06-01,3089.2130908138734
2018-06-04,3140.1617736144794
2018-06-05,3159.731919114503
2018-06-06,3172.3907570638735
2018-06-07,3177.8616677585787
2018-06-08,3134.5309681247263
2018-06-11,3143.163734056131
2018-06-12,3165.306884293831
2018-06-13,3129.2856251344083
2018-06-14,3118.9032187029547
2018-06-15,3098.3131171748364
2018-06-18,3097.7673492826257
2018-06-19,2991.983369464145
2018-06-20,3012.5500913019105
2018-06-21,2972.5594426293023
2018-06-22,2982.5786539277233
2018-06-25,2920.4919085192846
2018-06-26,2900.2963994787424
2018-06-27,2828.4265274732006
2018-06-28,2821.76448828574
2018-06-29,2880.269337566634
2018-07-02,2853.5358379100244
2018-07-03,2825.8328327738063
2018-07-04,2797.1993370851283
2018-07-05,2787.5096613242245
2018-07-06,2808.8954718303826
2018-07-09,2872.81408024808
2018-07-10,2868.3484659687683
2018-07-11,2820.597669428048
2018-07-12,2860.745419460436
2018-07-13,2864.0960232857583
2018-07-16,2858.515920727604
2018-07-17,2838.6453535448236
2018-07-18,2827.178763033773
2018-07-19,2800.6276340491186
2018-07-20,2825.195957681243
2018-07-23,2834.0225055972287
2018-07-24,2868.6379845440883
2018-07-25,2901.824644958239
2018-07-26,2874.5069159976283
2018-07-27,2861.525302086651
2018-07-30,2840.861559797393
2018-07-31,2831.746838155923
2018-08-01,2800.214102136862
2018-08-02,2737.885902118778
2018-08-03,2712.9566862845936
2018-08-06,2703.494830064198
2018-08-07,2757.1109994527433
2018-08-08,2745.1080421935862
2018-08-09,2781.8848917093997
2018-08-10,2773.7817979442793
2018-08-13,2736.5063931267823
2018-08-14,2704.1887859822195
2018-08-15,2640.375538308641
2018-08-16,2630.3431592142497
2018-08-17,2631.3447034122437
2018-08-20,2674.777160564051
2018-08-21,2707.431167872511
2018-08-22,2714.3871602448544
2018-08-23,2698.6978157848534
2018-08-24,2692.9971561720886
2018-08-27,2767.245802686304
2018-08-28,2767.643291595439
2018-08-29,2766.231872247878
2018-08-30,2731.7471795484385
2018-08-31,2712.0678382688407
2018-09-03,2698.406030847498
2018-09-04,2712.3353352922272
2018-09-05,2640.8517382122336
2018-09-06,2613.4060007373682
2018-09-07,2619.430502450345
2018-09-10,2573.1732221994685
2018-09-11,2558.649746956374
2018-09-12,2551.496744039977
2018-09-13,2609.69592517865
2018-09-14,2625.2986554039353
2018-09-17,2584.245351079048
2018-09-18,2610.906581043798
2018-09-19,2658.0461179194226
2018-09-20,2668.3262933340775
2018-09-21,2731.112343775861
2018-09-24,2694.88602699615
2018-09-25,2686.54935486313
2018-09-26,2712.568049562129
2018-09-27,2702.5918909985744
2018-09-28,2708.693328623636
2018-10-01,2704.312328713239
2018-10-02,2660.937976776215
2018-10-03,2662.890768832721
2018-10-04,2622.9789448863476
2018-10-05,2610.1984553107773
2018-10-08,2542.361930868714
2018-10-09,2533.294780145782
2018-10-10,2511.9711439841003
2018-10-11,2419.3977950305357
2018-10-12,2479.1857426133215
2018-10-15,2441.021556897138
2018-10-16,2443.4757027794644
2018-10-17,2442.1013138299913
2018-10-18,2408.712420206585
2018-10-19,2440.129517386107
2018-10-22,2519.128626840943
2018-10-23,2446.441188549745
2018-10-24,2427.4529002188915
2018-10-25,2425.5406969051282
2018-10-26,2403.2894585732183
2018-10-29,2360.60395638483
2018-10-30,2360.3533790439487
2018-10-31,2411.912538333234
2018-11-01,2467.306233254442
2018-11-02,2561.9270863297156
2018-11-05,2514.3562539870836
2018-11-06,2524.502591665671
2018-11-07,2529.9197679358003
2018-11-08,2520.3521441902762
2018-11-09,2462.325492588896
2018-11-12,2462.9264646543666
2018-11-13,2491.4294073362084
2018-11-14,2482.891242739998
2018-11-15,2532.604608226834
2018-11-16,2535.606466424523
2018-11-19,2547.312496762328
2018-11-20,2492.226442552332
2018-11-21,2512.309371034438
2018-11-22,2513.2717354475694
2018-11-23,2484.2931051583387
2018-11-26,2515.577087838323
2018-11-27,2511.9006638077976
2018-11-28,2548.946330260348
2018-11-29,2526.4696905623528
2018-11-30,2546.436152394391
2018-12-03,2621.6995315287786
2018-12-04,2626.0569266628854
2018-12-05,2597.0743726481055
2018-12-06,2534.6870244307975
2018-12-07,2526.2486296688644
2018-12-10,2492.1476583233934
2018-12-11,2501.762487887911
2018-12-12,2532.62474345055
2018-12-13,2566.977062520038
2018-12-14,2522.9090171494913
2018-12-17,2508.525954134722
2018-12-18,2476.143358095437
2018-12-19,2458.477398251418
2018-12-20,2436.939464153828
2018-12-21,2425.255314927638
2018-12-24,2421.3972818525244
2018-12-25,2416.0546911064007
2018-12-26,2426.85159816994
2018-12-27,2416.6330664737775
2018-12-28,2428.187605603263
2018-12-31,2441.068918003737
2019-01-01,2441.0689180037375
2019-01-02,2395.008234820895
2019-01-03,2371.8995905389206
2019-01-04,2434.7774790043723
2019-01-07,2462.7108775103975
2019-01-08,2467.641798926811
2019-01-09,2518.5958667223517
2019-01-10,2528.8085584627906
2019-01-11,2543.5780548618254
2019-01-14,2509.8082213979637
2019-01-15,2561.1837206133014
2019-01-16,2574.4984529107905
2019-01-17,2559.970507985101
2019-01-18,2599.437336209682
2019-01-21,2607.0516402046096
2019-01-22,2570.8983815704196
2019-01-23,2574.4142777749257
2019-01-24,2589.748381610791
2019-01-25,2632.922925329817
2019-01-28,2632.4705238102065
2019-01-29,2630.468408179377
2019-01-30,2646.076875797059
2019-01-31,2679.0729055004094
2019-02-01,2690.7930431676596
2019-02-04,2693.9954147011003
2019-02-05,2703.461376249971
2019-02-06,2701.204381428831
2019-02-07,2691.769521949971
2019-02-08,2690.5188582500623
2019-02-11,2712.4653114235716
2019-02-12,2723.3986079835176
2019-02-13,2762.6219631439076
2019-02-14,2755.248802067493
2019-02-15,2703.0115425198724
2019-02-18,2754.7953202048034
2019-02-19,2753.957066213138
2019-02-20,2783.2348011659724
