Date,EM (EMERGING MARKETS)HIGH DIVIDEND YIELD
2000-07-13,1404.0246988504548
2000-07-14,1413.431622237475
2000-07-17,1422.2692812662162
2000-07-18,1410.17766223551
2000-07-19,1399.7260088762928
2000-07-20,1397.7980827472245
2000-07-21,1404.9923979014802
2000-07-24,1392.627439360226
2000-07-25,1387.3760454497683
2000-07-26,1385.5194077581925
2000-07-27,1383.3731964694844
2000-07-28,1372.8379050878739
2000-07-31,1374.177771501892
2000-08-01,1369.7918638591946
2000-08-02,1373.9278138347468
2000-08-03,1374.2282230122344
2000-08-04,1380.4791734828436
2000-08-07,1372.1919245906342
2000-08-08,1369.2358099869346
2000-08-09,1372.8251578146835
2000-08-10,1384.404597295929
2000-08-11,1397.5628104752516
2000-08-14,1413.4306480643445
2000-08-15,1409.2975369714652
2000-08-16,1407.7953461457805
2000-08-17,1410.24772736103
2000-08-18,1397.3846445003294
2000-08-21,1394.3203816669293
2000-08-22,1399.5560157840307
2000-08-23,1396.3088507667733
2000-08-24,1390.584998299389
2000-08-25,1391.303286399548
2000-08-28,1387.5731974283935
2000-08-29,1387.8722533123646
2000-08-30,1387.1360571336959
2000-08-31,1387.8572018361222
2000-09-01,1396.1820390457806
2000-09-04,1410.014738250245
2000-09-05,1403.5175034791394
2000-09-06,1399.7068139452817
2000-09-07,1387.9392060004154
2000-09-08,1388.527327545632
2000-09-11,1378.8866466213558
2000-09-12,1364.11676055308
2000-09-13,1367.5717802574163
2000-09-14,1364.7899038697562
2000-09-15,1349.346096261921
2000-09-18,1300.259018507607
2000-09-19,1285.8589094716287
2000-09-20,1286.6377064670976
2000-09-21,1274.7328004431306
2000-09-22,1267.6498674625
2000-09-25,1288.5786607780328
2000-09-26,1288.424268671779
2000-09-27,1290.500246803502
2000-09-28,1294.6988427982865
2000-09-29,1299.0377830932575
2000-10-02,1291.0057058611221
2000-10-03,1293.2808451341307
2000-10-04,1292.5585024885852
2000-10-05,1293.3252530303364
2000-10-06,1288.8492814372532
2000-10-09,1277.499837682065
2000-10-10,1270.5106845396017
2000-10-11,1248.842619399977
2000-10-12,1233.9092953923468
2000-10-13,1224.001324420488
2000-10-16,1233.4910086279929
2000-10-17,1217.808844102825
2000-10-18,1190.687409273458
2000-10-19,1198.9783479065857
2000-10-20,1212.4032106053744
2000-10-23,1193.8098031446752
2000-10-24,1194.8587712883452
2000-10-25,1179.774265615075
2000-10-26,1182.7797631952635
2000-10-27,1193.2972636184695
2000-10-30,1197.7728414605872
2000-10-31,1209.3769433971604
2000-11-01,1234.3964293846825
2000-11-02,1253.5741357742386
2000-11-03,1250.9194548284083
2000-11-06,1249.3304009619726
2000-11-07,1246.3088381094617
2000-11-08,1245.4889813889574
2000-11-09,1238.5259436108238
2000-11-10,1242.3561870897906
2000-11-13,1214.7023686028663
2000-11-14,1230.5402632761186
2000-11-15,1228.2519604491144
2000-11-16,1215.67718522577
2000-11-17,1204.780357794252
2000-11-20,1194.4435021747934
2000-11-21,1197.96431907255
2000-11-22,1183.7751729894985
2000-11-23,1172.2085174057024
2000-11-24,1184.0715815527321
2000-11-27,1189.9865998585742
2000-11-28,1179.782623125721
2000-11-29,1179.6114667830823
2000-11-30,1156.3562204766156
2000-12-01,1160.2678124516572
2000-12-04,1165.3388914763032
2000-12-05,1190.645990206872
2000-12-06,1219.5343748777525
2000-12-07,1218.1709445136928
2000-12-08,1239.119104385622
2000-12-11,1250.8042801978413
2000-12-12,1244.548807022977
2000-12-13,1238.8961954266888
2000-12-14,1234.7262199946867
2000-12-15,1219.5441184860078
2000-12-18,1223.178041822194
2000-12-19,1226.8283469882647
2000-12-20,1214.3111333274787
2000-12-21,1211.247264293021
2000-12-22,1224.2678374808859
2000-12-25,1225.366311481962
2000-12-26,1224.0050919932771
2000-12-27,1228.0704362186077
2000-12-28,1239.256167598955
2000-12-29,1240.2981855306857
2001-01-01,1242.802701415547
2001-01-02,1246.7460093945394
2001-01-03,1251.0552182831066
2001-01-04,1286.509879922655
2001-01-05,1287.5196942683656
2001-01-08,1289.4968488424001
2001-01-09,1299.9981908723341
2001-01-10,1291.547129788082
2001-01-11,1300.8336492318347
2001-01-12,1305.0516862695645
2001-01-15,1307.59803357387
2001-01-16,1309.6343300676374
2001-01-17,1316.5053359870176
2001-01-18,1333.6918379829517
2001-01-19,1340.886005362143
2001-01-22,1338.5789388673873
2001-01-23,1345.5827477017162
2001-01-24,1346.134943880215
2001-01-25,1349.8286672863035
2001-01-26,1347.3481977508227
2001-01-29,1347.0329027416108
2001-01-30,1357.0014726565332
2001-01-31,1379.0697807682989
2001-02-01,1381.8790658524968
2001-02-02,1379.5703705535045
2001-02-05,1367.7612237276212
2001-02-06,1373.8974546113375
2001-02-07,1352.7193368095645
2001-02-08,1356.9683268701676
2001-02-09,1365.94784382987
2001-02-12,1369.0934870832693
2001-02-13,1369.9889399924216
2001-02-14,1366.576931089837
2001-02-15,1373.5499380765432
2001-02-16,1362.4127965750738
2001-02-19,1354.8059496396897
2001-02-20,1363.5974638381558
2001-02-21,1339.693739944677
2001-02-22,1323.4895142697617
2001-02-23,1314.3990002317234
2001-02-26,1331.15071633857
2001-02-27,1333.6623721944857
2001-02-28,1324.92527177315
2001-03-01,1328.4072050056802
2001-03-02,1327.4832917531965
2001-03-05,1331.5832296661167
2001-03-06,1331.3127666191183
2001-03-07,1328.7627542032078
2001-03-08,1341.7708645367206
2001-03-09,1330.1790822233404
2001-03-12,1294.364926450259
2001-03-13,1274.840062396631
2001-03-14,1254.5191529278945
2001-03-15,1252.7421001444243
2001-03-16,1238.4467789890375
2001-03-19,1229.8321769567603
2001-03-20,1242.8887024183912
2001-03-21,1240.1844166380338
2001-03-22,1209.6513824055326
2001-03-23,1217.1147074094615
2001-03-26,1240.748635444759
2001-03-27,1237.099263724696
2001-03-28,1229.2940346846303
2001-03-29,1213.2783329907702
2001-03-30,1207.6926557665604
2001-04-02,1190.7798669959475
2001-04-03,1169.3326316245336
2001-04-04,1168.6981088994478
2001-04-05,1187.475539500266
2001-04-06,1190.143374907818
2001-04-09,1189.9394880173684
2001-04-10,1202.7652725748428
2001-04-11,1214.5583883542765
2001-04-12,1221.1754059374914
2001-04-13,1221.9157273296132
2001-04-16,1215.210594168631
2001-04-17,1212.0481427278464
2001-04-18,1236.5902348560655
2001-04-19,1242.8834752118921
2001-04-20,1226.2119419182677
2001-04-23,1224.9210180648652
2001-04-24,1228.0473678314127
2001-04-25,1233.028605514364
2001-04-26,1249.9279735163218
2001-04-27,1265.4675467469767
2001-04-30,1280.6347847341192
2001-05-01,1279.407977860138
2001-05-02,1274.3447859909031
2001-05-03,1272.156220436314
2001-05-04,1279.5803509075113
2001-05-07,1283.313091477133
2001-05-08,1277.2483657444031
2001-05-09,1283.461222252385
2001-05-10,1290.3382745811655
2001-05-11,1286.0149394508255
2001-05-14,1273.5284195416957
2001-05-15,1274.7444111438967
2001-05-16,1290.6056988702553
2001-05-17,1315.2070972126603
2001-05-18,1324.1554791530925
2001-05-21,1332.9553571324893
2001-05-22,1334.5294595504938
2001-05-23,1336.133968311334
2001-05-24,1336.3238030622667
2001-05-25,1334.8186142623242
2001-05-28,1337.3816481803785
2001-05-29,1335.164238222
2001-05-30,1328.5067987461587
2001-05-31,1329.7069954017231
2001-06-01,1323.7747868966292
2001-06-04,1330.7298080201208
2001-06-05,1331.484134946534
2001-06-06,1327.7762254034144
2001-06-07,1325.9531401551867
2001-06-08,1331.3783384683043
2001-06-11,1328.672570929718
2001-06-12,1321.8985771095386
2001-06-13,1318.8018002140445
2001-06-14,1309.4521786309006
2001-06-15,1301.4995337303367
2001-06-18,1284.780497094743
2001-06-19,1292.3658988910622
2001-06-20,1288.5392063422103
2001-06-21,1302.4086194780589
2001-06-22,1305.6158418131106
2001-06-25,1309.1223035730732
2001-06-26,1304.9268325208614
2001-06-27,1300.4344122666037
2001-06-28,1296.0606061765432
2001-06-29,1305.0722079262061
2001-07-02,1305.8039994922285
2001-07-03,1292.0413779596272
2001-07-04,1273.2945955122057
2001-07-05,1263.9539947548697
2001-07-06,1248.9008555089106
2001-07-09,1250.0151378921978
2001-07-10,1244.3494327678177
2001-07-11,1228.6456976690492
2001-07-12,1231.3016187145254
2001-07-13,1227.3147571174704
2001-07-16,1213.5811660472425
2001-07-17,1209.50811403636
2001-07-18,1202.246071360733
2001-07-19,1200.0084637550945
2001-07-20,1205.661982632276
2001-07-23,1210.3559921559745
2001-07-24,1198.7496582721728
2001-07-25,1191.7843314732024
2001-07-26,1199.9305821316934
2001-07-27,1205.0505028251018
2001-07-30,1209.9797545019974
2001-07-31,1208.7745847057154
2001-08-01,1209.2994153813163
2001-08-02,1220.8547007757604
2001-08-03,1221.438889818979
2001-08-06,1216.913887634082
2001-08-07,1210.391629346643
2001-08-08,1208.6447029643712
2001-08-09,1202.7260246372225
2001-08-10,1209.0535349988631
2001-08-13,1212.2904968823882
2001-08-14,1219.0418458292868
2001-08-15,1223.958062783853
2001-08-16,1229.9208464789713
2001-08-17,1213.1034167019602
2001-08-20,1204.7979471271533
2001-08-21,1205.0669460677798
2001-08-22,1219.9341838030373
2001-08-23,1218.863448643772
2001-08-24,1223.5409154913823
2001-08-27,1235.1466893995869
2001-08-28,1234.808783901303
2001-08-29,1243.0445845262916
2001-08-30,1238.567777549899
2001-08-31,1234.9473682362122
2001-09-03,1219.9636070250922
2001-09-04,1224.9360168039034
2001-09-05,1227.3879567644776
2001-09-06,1215.338949574842
2001-09-07,1210.5570575584372
2001-09-10,1198.7563283484712
2001-09-11,1157.0741812064114
2001-09-12,1133.0455289279696
2001-09-13,1113.9793630171876
2001-09-14,1092.5509126985037
2001-09-17,1084.2059682424624
2001-09-18,1087.8055156577093
2001-09-19,1094.3190686885134
2001-09-20,1060.909035787371
2001-09-21,1033.4943415918026
2001-09-24,1040.9710747160402
2001-09-25,1053.5871689047576
2001-09-26,1053.074304385697
2001-09-27,1058.0533572494498
2001-09-28,1075.525466817234
2001-10-01,1067.921613123884
2001-10-02,1059.772286338894
2001-10-03,1055.0190187661944
2001-10-04,1078.0606534970618
2001-10-05,1079.8192133448665
2001-10-08,1074.405662002854
2001-10-09,1083.9407399124295
2001-10-10,1089.2984172607423
2001-10-11,1108.9521781932378
2001-10-12,1102.5537645690322
2001-10-15,1108.42073680399
2001-10-16,1110.245582421516
2001-10-17,1118.6928315507746
2001-10-18,1105.6597821760756
2001-10-19,1104.5046801326625
2001-10-22,1114.1294284184394
2001-10-23,1118.4488747407324
2001-10-24,1124.3406219517406
2001-10-25,1124.6525032550337
2001-10-26,1129.9911531622536
2001-10-29,1126.4671083761984
2001-10-30,1109.0370911787463
2001-10-31,1118.6422300524005
2001-11-01,1118.2295844869839
2001-11-02,1124.6996095265395
2001-11-05,1146.5756417983464
2001-11-06,1142.9577340496342
2001-11-07,1141.2457161804693
2001-11-08,1151.0192676496715
2001-11-09,1153.2186625293073
2001-11-12,1148.9854930425004
2001-11-13,1163.2989376118755
2001-11-14,1173.8566589316513
2001-11-15,1186.3766093401448
2001-11-16,1178.978778194185
2001-11-19,1194.18926520507
2001-11-20,1190.9094240820539
2001-11-21,1194.8213234557493
2001-11-22,1198.999359096634
2001-11-23,1207.3086070043767
2001-11-26,1226.6366181053286
2001-11-27,1216.3707145543956
2001-11-28,1194.2713465448114
2001-11-29,1184.1108646179443
2001-11-30,1188.7810253379332
2001-12-03,1211.6525364458162
2001-12-04,1214.777856548682
2001-12-05,1231.9314253916582
2001-12-06,1249.980035566585
2001-12-07,1250.639005285642
2001-12-10,1261.2796219983247
2001-12-11,1241.8211807700443
2001-12-12,1241.6609068726102
2001-12-13,1223.335114040995
2001-12-14,1224.9556051585184
2001-12-17,1238.0016066290918
2001-12-18,1228.8162038215492
2001-12-19,1220.7411348780097
2001-12-20,1209.9772213779129
2001-12-21,1213.960044712871
2001-12-24,1223.9701541136176
2001-12-25,1230.1297033777587
2001-12-26,1235.9998826708043
2001-12-27,1244.2521966417512
2001-12-28,1247.9964688865537
2001-12-31,1258.1337776785638
2002-01-01,1258.882800578221
2002-01-02,1271.4332882815531
2002-01-03,1284.8795410388764
2002-01-04,1297.2934083700688
2002-01-07,1307.0147519781267
2002-01-08,1303.9175927602585
2002-01-09,1304.4590059000316
2002-01-10,1295.3313702342052
2002-01-11,1292.651998477085
2002-01-14,1276.9268375852573
2002-01-15,1268.3181525678344
2002-01-16,1259.357849281719
2002-01-17,1269.3167076635175
2002-01-18,1268.3282122322778
2002-01-21,1270.3717856912644
2002-01-22,1268.3820469462848
2002-01-23,1279.004583398411
2002-01-24,1285.9898093428142
2002-01-25,1286.66741083513
2002-01-28,1298.3737270539898
2002-01-29,1286.807466732049
2002-01-30,1277.7939175292086
2002-01-31,1304.0069743793272
2002-02-01,1305.2546583841645
2002-02-04,1304.0871678758008
2002-02-05,1308.1693449015565
2002-02-06,1325.4341306300482
2002-02-07,1315.152034558923
2002-02-08,1314.2426025934528
2002-02-11,1309.535679648437
2002-02-12,1318.1149217808686
2002-02-13,1331.8756397764323
2002-02-14,1354.140937063969
2002-02-15,1361.2361374042118
2002-02-18,1354.7178053369173
2002-02-19,1345.1321249421048
2002-02-20,1334.7939571120282
2002-02-21,1332.7363269906832
2002-02-22,1340.7975483983175
2002-02-25,1352.8745691753847
2002-02-26,1357.9919154360693
2002-02-27,1382.4141201623418
2002-02-28,1376.040427738101
2002-03-01,1389.515347599482
2002-03-04,1419.4502484080012
2002-03-05,1417.5255876602391
2002-03-06,1418.5948196510274
2002-03-07,1407.1627254803004
2002-03-08,1406.1494189903913
2002-03-11,1417.5955160589256
2002-03-12,1425.106795953663
2002-03-13,1427.8600154015346
2002-03-14,1426.5090207408223
2002-03-15,1428.3056930184875
2002-03-18,1433.9329828631178
2002-03-19,1442.4416948415321
2002-03-20,1439.6474106069852
2002-03-21,1437.0596285264614
2002-03-22,1432.8493169490432
2002-03-25,1426.8173811947406
2002-03-26,1434.5557759454189
2002-03-27,1442.4304735741487
2002-03-28,1447.6883411201472
2002-03-29,1444.3945429949208
2002-04-01,1444.4895903713486
2002-04-02,1464.7546755024448
2002-04-03,1470.4914792130396
2002-04-04,1471.877613525391
2002-04-05,1483.085950517208
2002-04-08,1480.7674271187866
2002-04-09,1470.17933030381
2002-04-10,1474.280803412032
2002-04-11,1474.5628146437484
2002-04-12,1476.4904815082339
2002-04-15,1478.075819063442
2002-04-16,1492.0670041785004
2002-04-17,1511.5745497083449
2002-04-18,1507.3454119252626
2002-04-19,1513.667288040443
2002-04-22,1528.6102989407232
2002-04-23,1516.7762222222025
2002-04-24,1510.25947179966
2002-04-25,1496.4120096226754
2002-04-26,1499.4436587481093
2002-04-29,1496.6528788198923
2002-04-30,1490.9652969031824
2002-05-01,1492.8699760358593
2002-05-02,1492.0344521062589
2002-05-03,1504.5896142247966
2002-05-06,1498.3349040937921
2002-05-07,1507.6057736517503
2002-05-08,1522.851003714065
2002-05-09,1514.9240502135253
2002-05-10,1512.34576570753
2002-05-13,1511.6703414834503
2002-05-14,1517.9589371204486
2002-05-15,1522.1951712975535
2002-05-16,1533.1695405924295
2002-05-17,1540.4968332397764
2002-05-20,1533.823580744608
2002-05-21,1528.3792831230967
2002-05-22,1537.2867291929854
2002-05-23,1524.1204060717691
2002-05-24,1540.543794157718
2002-05-27,1538.460637326596
2002-05-28,1535.3827019426465
2002-05-29,1538.6849459534628
2002-05-30,1533.6995429783835
2002-05-31,1513.7948946609126
2002-06-03,1520.3466575682114
2002-06-04,1526.4800161030732
2002-06-05,1505.4600976528625
2002-06-06,1491.2111523618596
2002-06-07,1482.502921004709
2002-06-10,1491.4624327780132
2002-06-11,1485.2942811755067
2002-06-12,1471.139806368117
2002-06-13,1459.852156635304
2002-06-14,1434.127671815473
2002-06-17,1432.4541054147521
2002-06-18,1445.6194930199522
2002-06-19,1420.111657722573
2002-06-20,1406.251709181471
2002-06-21,1386.6286144988244
2002-06-24,1377.2537852748344
2002-06-25,1378.147974927939
2002-06-26,1345.870831515679
2002-06-27,1360.4529244606251
2002-06-28,1384.5000372440602
2002-07-01,1385.4726201444848
2002-07-02,1372.8086766365873
2002-07-03,1364.3657242045974
2002-07-04,1377.9095684361223
2002-07-05,1392.069844542311
2002-07-08,1392.5284676415433
2002-07-09,1396.9173171359269
2002-07-10,1380.2434785835753
2002-07-11,1365.420437158565
2002-07-12,1386.567585399194
2002-07-15,1375.011104953004
2002-07-16,1370.6230376530489
2002-07-17,1379.2344124791466
2002-07-18,1395.892140983696
2002-07-19,1378.7268357740525
2002-07-22,1328.5099764753863
2002-07-23,1304.8797609713417
2002-07-24,1278.8315105093372
2002-07-25,1285.6308852508223
2002-07-26,1251.4777823194675
2002-07-29,1252.12303559093
2002-07-30,1258.0530608039685
2002-07-31,1223.4107054917895
2002-08-01,1226.0869287788219
2002-08-02,1240.1715350527131
2002-08-05,1195.927129367417
2002-08-06,1193.4628151395677
2002-08-07,1222.1195429641234
2002-08-08,1253.3103273926558
2002-08-09,1248.040131834625
2002-08-12,1236.2466933991889
2002-08-13,1218.8377632397685
2002-08-14,1222.9873787429142
2002-08-15,1225.6026865182794
2002-08-16,1228.3678012251632
2002-08-19,1232.4790751807006
2002-08-20,1233.2519085930376
2002-08-21,1242.1987621787296
2002-08-22,1252.3092438025062
2002-08-23,1253.2365064975306
2002-08-26,1257.0699721909825
2002-08-27,1274.873108716856
2002-08-28,1260.4341247831596
2002-08-29,1252.7757564520164
2002-08-30,1269.66987660999
2002-09-02,1266.9342758104208
2002-09-03,1237.7888359895885
2002-09-04,1232.1289498024069
2002-09-05,1224.352086143107
2002-09-06,1230.1650563643745
2002-09-09,1241.7736602940588
2002-09-10,1262.0956017581152
2002-09-11,1276.0754409418946
2002-09-12,1268.1506980576532
2002-09-13,1254.6938238623707
2002-09-16,1236.886158253735
2002-09-17,1241.8049536946182
2002-09-18,1213.8558387496225
2002-09-19,1203.7502100171123
2002-09-20,1202.6793539265957
2002-09-23,1180.7039792685646
2002-09-24,1171.8571125381206
2002-09-25,1163.284053909505
2002-09-26,1180.1831886844598
2002-09-27,1172.2455768064349
2002-09-30,1153.837057180597
2002-10-01,1180.738160445389
2002-10-02,1187.223442699453
2002-10-03,1187.9573702183354
2002-10-04,1190.9860017866076
2002-10-07,1164.0101427904904
2002-10-08,1159.876228135122
2002-10-09,1142.27775481449
2002-10-10,1132.26657337407
2002-10-11,1143.848669019978
2002-10-14,1145.4933771038297
2002-10-15,1171.2061940827543
2002-10-16,1165.5328583584765
2002-10-17,1188.4601899481424
2002-10-18,1196.6121628502494
2002-10-21,1196.195089138609
2002-10-22,1202.5212278957663
2002-10-23,1220.5654687027518
2002-10-24,1224.1108214719102
2002-10-25,1223.2518400232377
2002-10-28,1231.2259795815517
2002-10-29,1207.3378869687447
2002-10-30,1215.6409847238415
2002-10-31,1232.280363440214
2002-11-01,1243.334002076363
2002-11-04,1250.2304750857968
2002-11-05,1245.584759467697
2002-11-06,1255.86695653221
2002-11-07,1268.8178272676548
2002-11-08,1277.3196417459963
2002-11-11,1270.9615667646071
2002-11-12,1262.7881411810279
2002-11-13,1258.38551735068
2002-11-14,1270.0944618963015
2002-11-15,1278.1307843783593
2002-11-18,1294.1122531162953
2002-11-19,1283.7316530334865
2002-11-20,1282.3453154583574
2002-11-21,1297.6632075417447
2002-11-22,1298.7005274097135
2002-11-25,1298.803923737082
2002-11-26,1282.558482955433
2002-11-27,1291.8683326408013
2002-11-28,1295.042251182705
2002-11-29,1308.9234508705626
2002-12-02,1322.1240322703604
2002-12-03,1318.7733422330336
2002-12-04,1315.044575448416
2002-12-05,1309.8400990630491
2002-12-06,1300.7726155182677
2002-12-09,1305.505786330774
2002-12-10,1300.3839573370685
2002-12-11,1301.2930700284887
2002-12-12,1306.3885070660833
2002-12-13,1317.6382157009818
2002-12-16,1324.5268484545245
2002-12-17,1338.192208507271
2002-12-18,1337.5406152660348
2002-12-19,1345.5389702620255
2002-12-20,1356.051025737563
2002-12-23,1356.912270610217
2002-12-24,1346.3828110577265
2002-12-25,1345.029492359329
2002-12-26,1349.5633333272
2002-12-27,1348.5946470570373
2002-12-30,1350.7120422721955
2002-12-31,1347.0517424567317
2003-01-01,1347.0788264639993
2003-01-02,1357.11236230496
2003-01-03,1371.5963109428887
2003-01-06,1385.6622991932204
2003-01-07,1378.788955476084
2003-01-08,1383.7148681974581
2003-01-09,1392.2365007441454
2003-01-10,1400.6105727770332
2003-01-13,1408.433477673508
2003-01-14,1406.724192621528
