Date,CHINA ALL SHARES HIGH DIVIDEND YIELD
2023-07-27,1984.6837825388814
2023-07-28,2017.000708658822
2023-07-31,2035.4672267145452
2023-08-01,2029.8137071667131
2023-08-02,2006.4028787188956
2023-08-03,2012.3197552347656
2023-08-04,2002.2032612569326
2023-08-07,1989.3595019488496
2023-08-08,1981.0237201257455
2023-08-09,1974.8379565615278
2023-08-10,1967.8367481093644
2023-08-11,1935.83008012634
2023-08-14,1928.1888511550262
2023-08-15,1911.8219023079164
2023-08-16,1900.524536125362
2023-08-17,1896.4376656737873
2023-08-18,1880.331579894596
2023-08-21,1844.993858950251
2023-08-22,1875.214855234366
2023-08-23,1865.1174248415323
2023-08-24,1872.5778097687182
2023-08-25,1884.5829759583733
2023-08-28,1905.4475419331498
2023-08-29,1922.2388183041503
2023-08-30,1904.5876811003295
2023-08-31,1908.803831102753
2023-09-01,1938.2062186740657
2023-09-04,1999.1603043601813
2023-09-05,1980.7964120699464
2023-09-06,1984.1047782597045
2023-09-07,1965.690500187905
2023-09-08,1954.3362999702738
2023-09-11,1957.6779299191387
2023-09-12,1953.129018982965
2023-09-13,1949.6416361864042
2023-09-14,1980.0716197473869
2023-09-15,1974.8074151231456
2023-09-18,1964.079383698711
2023-09-19,1976.3557606835357
2023-09-20,1964.794997139295
2023-09-21,1958.462389381185
2023-09-22,1989.7356490958387
2023-09-25,1982.0996712773222
2023-09-26,1965.0377332258363
2023-09-27,1977.5948958480376
2023-09-28,1961.796907619166
2023-09-29,1970.2208821404165
2023-10-02,1987.2217280512114
2023-10-03,1959.2001608225376
2023-10-04,1951.9640686759915
2023-10-05,1944.6849730750596
2023-10-06,1956.3899130536442
2023-10-09,1957.9505101847296
2023-10-10,1939.342103497518
2023-10-11,1936.7170171283642
2023-10-12,1983.0430313840798
2023-10-13,1972.844092873021
2023-10-16,1949.3115024484086
2023-10-17,1955.8134813104186
2023-10-18,1947.8927373943284
2023-10-19,1899.8707599155746
2023-10-20,1885.6495086108591
2023-10-23,1865.4506615717914
2023-10-24,1870.4234336298707
2023-10-25,1886.8432755776475
2023-10-26,1895.9104702563968
2023-10-27,1906.4533748825113
2023-10-30,1888.214335807045
2023-10-31,1887.7599846775274
2023-11-01,1889.042319710038
2023-11-02,1878.3902845198031
2023-11-03,1872.054185410964
2023-11-06,1884.0619369915967
2023-11-07,1875.352821531134
2023-11-08,1859.6475275979863
2023-11-09,1860.2331161433842
2023-11-10,1852.5215769498313
2023-11-13,1855.6094626829054
2023-11-14,1835.073132967719
2023-11-15,1874.0575066092895
2023-11-16,1858.2157052140267
2023-11-17,1838.9021144201738
2023-11-20,1855.5557873964615
2023-11-21,1864.2037994556931
2023-11-22,1866.6278338734933
2023-11-23,1881.8032068087161
2023-11-24,1863.0533930316178
2023-11-27,1853.0166756473484
2023-11-28,1838.8375408096806
2023-11-29,1819.473896579291
2023-11-30,1835.1892920797252
2023-12-01,1838.6784412769516
2023-12-04,1834.1872866017957
2023-12-05,1802.1082827311513
2023-12-06,1813.9057476753512
2023-12-07,1804.0245317914646
2023-12-08,1802.8541082202894
2023-12-11,1808.6875403253382
2023-12-12,1817.9185053772653
2023-12-13,1792.9584188860354
2023-12-14,1773.6530664700451
2023-12-15,1803.5281948122442
2023-12-18,1795.3007718964714
2023-12-19,1773.0137171648405
2023-12-20,1773.1295161593725
2023-12-21,1781.182577576279
2023-12-22,1781.924745011092
2023-12-25,1783.0971293190285
2023-12-26,1776.1057604654955
2023-12-27,1776.7320045037275
2023-12-28,1814.3364867926537
2023-12-29,1834.0944797276247
2024-01-01,1834.0944797276252
2024-01-02,1835.3510662835222
2024-01-03,1845.5353694403543
2024-01-04,1843.3900365112434
2024-01-05,1835.0905761528886
2024-01-08,1812.1750793222477
2024-01-09,1823.49213741528
2024-01-10,1803.3445962524245
2024-01-11,1806.376874516808
2024-01-12,1810.73611696347
2024-01-15,1814.7461440674736
2024-01-16,1812.1666004250987
2024-01-17,1769.8665725198573
2024-01-18,1783.3619646070167
2024-01-19,1768.9296046870134
2024-01-22,1729.6938165100673
2024-01-23,1767.8884049571432
2024-01-24,1809.6802576947996
2024-01-25,1880.502040873121
2024-01-26,1863.5823075942637
2024-01-29,1880.514655724843
2024-01-30,1842.8241742885098
2024-01-31,1831.7438065023127
2024-02-01,1831.398977238118
2024-02-02,1830.9803375821396
2024-02-05,1848.3978167630944
2024-02-06,1898.3199299817957
2024-02-07,1900.57674626663
2024-02-08,1893.8117791467653
2024-02-09,1877.5516792460865
2024-02-12,1881.4107127877517
2024-02-13,1890.302082180726
2024-02-14,1892.17291286101
2024-02-15,1887.7833917039595
2024-02-16,1909.4980180114092
2024-02-19,1934.0396850159916
2024-02-20,1942.3149950123334
2024-02-21,1971.3263851107986
2024-02-22,2008.2722824416342
2024-02-23,2003.812384169185
2024-02-26,1971.748758126005
2024-02-27,1981.3003054215303
2024-02-28,1958.8825560905207
2024-02-29,1969.8985578432266
2024-03-01,1976.237644132728
2024-03-04,1981.9443915943166
2024-03-05,1978.987617332323
2024-03-06,1978.93653545384
2024-03-07,1980.0089186331654
2024-03-08,1993.0196373841454
2024-03-11,1998.6133310256653
